date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Morton,W,3-0,3,0,3.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 3,home,Morton,W,11-5,11,5,6.0,win,20210203_tpl7,0,0,0,0,1.0,,,,0.00,,1,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 17,home,Coastal Alabama - Brewton,W,9-4,9,4,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 17,home,Coastal Alabama - Bay Minette,W,23-9,23,9,14.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 19,home,Chattahoochee Valley,L,8-2,8,2,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 20,home,Southern Union State,W,8-4,8,4,4.0,win,20210220_a5rz,1,1,0,0,4.2,3,1,1,1.93,1,4,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 21,home,Spartanburg Methodist,W,10-2,10,2,8.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 26,home,South Suburban,W,15-2,15,2,13.0,win,20210226_h4bg,1,1,0,0,4.0,3,2,1,2.25,3,3,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 26,home,Illinois Central,W,14-3,14,3,11.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Feb 27,home,Illinois Central,W,8-1,8,1,7.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 5,home,Kankakee,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 6,home,Triton,W,8-4,8,4,4.0,win,20210306_a10i,1,1,0,0,4.2,3,2,2,3.86,0,10,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 7,home,Carl Sandburg,W,9-0,9,0,9.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 7,home,Carl Sandburg,W,8-6,8,6,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 10,home,Southwestern Illinois,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 10,home,Southwestern Illinois,L,1-0,1,0,1.0,win,20210310_dg28,1,0,0,0,5.0,1,0,0,0.00,0,5,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 14,home,Southwestern Illinois,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 14,home,Southwestern Illinois,W,2-1,2,1,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 19,home,Frontier,W,8-0,8,0,8.0,win,20210319_s7h0,1,1,0,0,7.0,3,0,0,0.00,2,9,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 19,home,Frontier,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 20,home,Frontier,W,5-4,5,4,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 20,home,Frontier,W,16-4,16,4,12.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 26,home,Kaskaskia,L,4-1,4,1,3.0,win,20210326_suvv,1,0,1,0,4.2,4,3,3,5.79,3,3,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 26,home,Kaskaskia,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 27,home,Kaskaskia,W,5-1,5,1,4.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 27,home,Kaskaskia,W,13-0,13,0,13.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 30,home,Lake Land,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
Mar 30,home,Lake Land,W,8-7,8,7,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,John A. Logan,johnalogancollege,natethomaseb1a,Nate Thomas
