date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,Motlow State,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 8,home,Motlow State,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 8,home,Motlow State,W,4-0,4,0,4.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 12,home,Florida State Jacksonville,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 13,home,St. Johns River State,L,6-1,6,1,5.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 14,home,Broward,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 15,home,St. Petersburg,L,8-1,8,1,7.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 15,home,Palm Beach State,L,9-1,9,1,8.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Feb 16,home,Gulf Coast State,L,9-0,9,0,9.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Mar 1,home,Sinclair,L,9-7,9,7,2.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Mar 1,home,Sinclair,L,3-1,3,1,2.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Mar 18,home,Columbia State,,,,,2.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Mar 29,home,Kellogg,W,3-2,3,2,1.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Mar 29,home,Kellogg,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
Mar 30,home,Kalamazoo Valley,L,8-6,8,6,2.0,win,,,,,,,,,,,,,2014,2013-14,div2,Glen Oaks,glenoakscommunitycollege,kelvinmillerlk7x,kelvin miller
