date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,Dallas College - North Lake,W,10-2,10,2,8,win,20230128_bmnz,0,0,0,0,1.0,1,1,1,9.00,,3,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Feb 5,home,National Park,W,10-0,10,0,10,win,20230205_kp5w,0,0,0,0,1.0,1,,,0.00,2,2,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Feb 19,home,Kellogg,W,14-10,14,10,4,win,20230219_2el7,0,1,0,0,1.2,,2,2,10.80,3,1,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Mar 5,home,Murray State,W,7-6,7,6,1,win,20230305_0dpy,0,0,0,0,1.0,1,1,1,9.00,1,1,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Mar 10,home,Southeastern,W,9-3,9,3,6,win,20230310_rkth,0,0,0,0,1.0,,,,0.00,,,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Mar 21,home,Centenary College JV,W,5-2,5,2,3,win,20230321_oadc,0,0,0,0,1.0,1,0,0,0.00,0,1,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Mar 23,home,Millsaps College JV,W,21-2,21,2,19,win,20230323_10xx,0,0,0,0,1.0,1,0,0,0.00,0,2,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Apr 3,home,Centenary College JV,W,9-3,9,3,6,win,20230403_g20c,0,0,0,0,1.0,0,0,0,0.00,0,1,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Apr 11,home,South Arkansas,L,5-2,5,2,3,win,20230411_vly9,0,0,0,0,1.1,,1,1,6.75,1,1,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Apr 15,home,Wallace-Dothan,W,10-9,10,9,1,win,20230415_ydpk,0,0,0,0,1.0,2,2,2,18.00,,,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
Apr 22,home,Tyler,L,12-9,12,9,3,win,20230422_wsbh,0,0,0,0,4.0,2,1,,0.00,2,,2023,2022-23,div2,LSU Eunice,louisianastateuniversityeunice,hunterponsonfrw1,Hunter Ponson
