date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,Trinidad State,L,3-1,3,1,2.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 7,home,Trinidad State,L,14-1,14,1,13.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 8,home,Trinidad State,W,12-11,12,11,1.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 8,home,Trinidad State,W,9-7,9,7,2.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 11,home,Vernon,L,13-8,13,8,5.0,win,20220211_b2zr,0,0,0,0,1.2,2,1,,0.00,1,1,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 12,home,Vernon,L,13-6,13,6,7.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 12,home,Vernon,L,14-3,14,3,11.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 16,home,Southwest Christian JV,W,20-1,20,1,19.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 16,home,Southwest Christian JV,W,16-0,16,0,16.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 28,home,North Central Missouri,W,14-0,14,0,14.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Feb 28,home,North Central Missouri,W,10-6,10,6,4.0,win,20220228_v5e7,0,0,0,0,1.0,,,,0.00,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 1,home,North Central Missouri,L,9-5,9,5,4.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 1,home,North Central Missouri,L,17-11,17,11,6.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 2,home,Northwestern Oklahoma State,W,13-6,13,6,7.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 4,home,Seward County,W,8-6,8,6,2.0,win,20220304_5k7z,0,0,0,1,3.0,1,,,0.00,2,3,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 4,home,Seward County,L,17-4,17,4,13.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 5,home,Seward County,W,10-8,10,8,2.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 5,home,Seward County,L,10-6,10,6,4.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 8,home,Southwest Christian JV,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 8,home,Southwest Christian JV,W,12-6,12,6,6.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 10,home,Carl Albert State,L,5-2,5,2,3.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 10,home,Carl Albert State,W,9-5,9,5,4.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
Mar 13,home,Carl Albert State,W,9-6,9,6,3.0,win,,,,,,,,,,,,,2022,2021-22,div2,Redlands,redlandscommunitycollege,koltonhuntbyzl,Kolton Hunt
