date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,away,Roane State,L,6-2,6,6,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Feb 9,away,Roane State,L,3-2,3,3,1,0,0,0,4.0,2,0,0,0.00,2,2,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Feb 16,away,Holmes,L,12-5,12,12,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Feb 16,away,Holmes,L,12-1,12,12,1,0,1,0,1.2,3,6,4,21.60,3,1,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Feb 22,home,vs. Morton,W,7-3,7,7,1,1,0,0,5.0,6,3,2,3.60,2,6,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Feb 22,home,vs. Morton,L,3-2,3,3,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 6,home,vs. Genesee,W,3-2,3,3,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 6,home,vs. Genesee,L,14-6,14,14,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 7,home,vs. Lansing,W,5-2,5,5,1,1,0,0,6.0,3,2,2,3.00,4,4,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 7,home,vs. Lansing,L,3-1,3,3,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 7,home,Shawnee,,,,,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 11,away,Shawnee,,,,,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 11,away,Shawnee,,,,,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 17,away,Olney Central,L,4-0,4,4,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 17,away,Olney Central,L,4-1,4,4,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 19,home,St. Louis,W,10-5,10,10,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 22,home,Rend Lake,L,11-1,11,11,1,0,1,0,3.1,10,7,6,16.20,1,1,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 23,away,Rend Lake,L,11-1,11,11,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 23,away,Rend Lake,L,4-1,4,4,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 27,away,Wabash Valley,L,19-2,19,19,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 28,away,Southeastern Illinois,W,14-11,14,14,1,0,0,0,3.2,10,9,5,12.27,3,4,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 31,home,Southeastern Illinois,L,8-4,8,8,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Mar 31,home,Southeastern Illinois,L,10-1,10,10,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 2,away,Wabash Valley,L,22-12,22,22,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 2,away,Wabash Valley,L,7-0,7,7,1,0,1,0,4.0,3,4,3,6.75,6,4,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 5,away,John A. Logan,L,8-1,8,8,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 6,home,vs. John A. Logan,L,14-0,14,14,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 6,home,vs. John A. Logan,L,3-1,3,3,1,0,1,0,6.0,3,3,2,3.00,2,3,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 9,away,Illinois Central,L,13-2,13,13,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 10,away,Illinois College JV,W,8-0,8,8,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 13,home,Southwestern Illinois,L,10-8,10,10,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
Apr 16,home,Lincoln Trail,L,4-2,4,4,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,colepaplhamdin9,Cole Paplham
