date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 12  #,home,CCBC Catonsville,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Sep 19  #,home,CCBC Catonsville,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Oct 13  #,home,CCBC Catonsville,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 10,home,Bryant & Stratton (VA),W,7-5,7,5,2.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 10,home,Bryant & Stratton (VA),L,6-0,6,0,6.0,win,20190210_eold,1,0,1,0,3.0,8,3,0,0.00,0,6,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 16,home,USC Sumter,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 16,home,Wake Tech,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 17,home,USC Sumter,W,7-0,7,0,7.0,win,20190217_hdrr,1,1,0,0,4.2,3,0,0,0.00,2,5,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 17,home,Wake Tech,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 22,home,Monroe College,W,8-7,8,7,1.0,win,20190222_5a3p,1,0,0,0,4.0,2,2,2,4.50,4,6,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
Feb 23,home,Monroe College,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,Harford,harfordcommunitycollege,braedenfausnaughtpt6n,Braeden Fausnaught
