date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 15  #,home,College of the Ozarks,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Sep 16  #,home,Drury,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Sep 23  #,home,Sophomore Showcase,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Sep 24  #,home,Columbia State,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Sep 30  #,home,Pro day,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Oct 5  #,home,Union University,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Oct 6  #,home,Central Baptist College,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Oct 14  #,home,Harding University,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Oct 19  #,home,Williams Baptist,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Oct 19  #,home,Williams Baptist,,,,,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
Feb 18,home,Southwestern Illinois,W,2-0,2,0,2.0,win,20180218_7vgt,0,0,0,0,2.0,2,,,0.00,,3,2018,2017-18,div1,Three Rivers,threeriverscommunitycollegemo,quentinbowlingmiwj,Quentin Bowling
