date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Hillsborough,W,11-5,11,5,6,win,20240126_pd88,0,0,0,0,2.1,,,,0.00,,,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Jan 27,home,Chipola,W,7-6,7,6,1,win,20240127_l1ad,0,0,0,0,0.0,,,,0.00,,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Feb 2,home,Lake-Sumter State,W,21-7,21,7,14,win,20240202_hcpz,0,1,0,0,1.0,,,,0.00,1.00,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Feb 6,home,Daytona State,L,6-4,6,4,2,win,20240206_m7lz,0,0,0,0,3.2,2,,,0.00,1.09,2,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Feb 10,home,Indian River State,L,11-6,11,6,5,win,20240210_z0kx,0,0,1,0,2.1,3,3,1,3.86,1.71,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Feb 15,home,State College of Florida,W,8-5,8,5,3,win,20240215_xy9z,0,0,0,1,2.0,2,2,2,9.00,1.50,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Feb 20,home,CCBC Catonsville,W,6-4,6,4,2,win,20240220_j89o,0,0,0,0,1.0,1,2,,0.00,2.00,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Feb 27,home,St. Johns River State,W,2-1,2,1,1,win,20240227_irp0,0,1,0,0,1.0,,,,0.00,1.00,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Feb 29,home,Eastern Florida State,L,5-1,5,1,4,win,20240229_afa7,0,0,0,0,1.0,,,,0.00,,,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Mar 1,home,Eastern Florida State,L,4-1,4,1,3,win,20240301_a32n,0,0,0,0,1.2,1,1,,0.00,1.20,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Mar 5,home,Jackson,W,7-1,7,1,6,win,20240305_z0e5,0,0,0,0,1.0,,,,0.00,,,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Mar 7,home,Central Florida,W,18-10,18,10,8,win,20240307_lyda,0,0,0,0,1.2,4,4,4,21.60,3.00,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Mar 9,home,Central Florida,L,7-6,7,6,1,win,20240309_mxxl,0,0,0,0,1.0,1,,,0.00,1.00,,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Mar 9,home,Central Florida,W,18-13,18,13,5,win,20240309_il9d,0,0,0,0,0.2,3,2,2,27.00,4.50,,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Mar 14,home,Florida SouthWestern State,L,8-5,8,5,3,win,20240314_m249,0,0,0,0,1.1,1,,,0.00,.75,,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
Mar 16,home,Florida SouthWestern State,W,9-6,9,6,3,win,20240316_u1od,0,1,0,0,3.2,3,2,2,4.91,.82,,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,jackanguszmns,Jack Angus
