date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 21,home,Anne Arundel,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Feb 21,home,Anne Arundel,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Feb 22,home,Anne Arundel,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Feb 22,home,Anne Arundel,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Feb 25,home,Rutgers Camden JV,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Feb 28,home,UConn Avery Point,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Feb 28,home,UConn Avery Point,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 5,home,Camden County,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 8,home,CCBC Catonsville,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 8,home,CCBC Catonsville,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 10,home,Neuman University JV,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 13,home,Danville Area,L,5-1,5,1,4.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 13,home,John Wood,W,7-5,7,5,2.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 14,home,John Wood,W,13-8,13,8,5.0,win,20150314_ci3r,0,0,0,0,1.0,,,,0.00,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 14,home,Triton,L,5-1,5,1,4.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 15,home,Rochester,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 15,home,Garrett,W,2-1,2,1,1.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 16,home,Columbia-Greene,W,7-2,7,2,5.0,win,20150316_j4bm,1,1,0,0,7.0,5,2,1,1.29,0,5,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 16,home,Arcadia University JV,W,18-7,18,7,11.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 17,home,Mohawk Valley,W,15-1,15,1,14.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 17,home,Montgomery,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 18,home,Triton,W,2-0,2,0,2.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
Mar 21,home,Globe Tech,,,,,2.0,win,,,,,,,,,,,,,2015,2014-15,div2,Mercer County,mercercountycommunitycollege,codyastburywigy,Cody Astbury
