date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Ulster County,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 13,home,vs. Triton,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 13,home,vs. Macomb,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 14,home,vs. Triton,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 14,home,vs. Henry Ford,W,11-8,11,11,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 15,home,Lakeland,L,10-7,10,10,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 15,home,vs. Henry Ford,L,3-1,3,3,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 16,home,vs. Mercer County,L,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 19,home,Globe Tech,W,8-0,8,8,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 21,away,Globe Tech,W,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 21,away,Globe Tech,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 22,away,Globe Tech,W,11-3,11,11,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 22,away,Globe Tech,L,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 27,home,Lackawanna,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 28,away,Harford,W,12-1,12,12,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 28,away,Harford,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 29,home,UConn Avery Point,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 29,home,UConn Avery Point,L,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 30,home,Brookdale,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Mar 30,home,Brookdale,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 1,home,Lackawanna,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 1,home,Lackawanna,L,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 2,away,Nassau,W,11-10,11,11,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 4,away,Hudson Valley,W,13-1,13,13,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 4,away,Hudson Valley,W,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 8,away,Union,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 9,away,Sullivan County,W,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 10,away,ASA New York,L,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
Apr 10,away,ASA New York,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Monroe College,monroecollege,hectormarmol8wto,Hector Marmol
