date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Hillsborough,W,11-5,11,5,6,win,20240126_pd88,1,1,0,0,6.0,7,5,5,7.50,1.50,2,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Feb 2,home,Lake-Sumter State,W,21-7,21,7,14,win,20240202_hcpz,1,0,0,0,5.0,8,4,2,3.60,2.00,2,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Feb 9,home,Lake-Sumter State,W,8-3,8,3,5,win,20240209_i43m,1,1,0,0,6.0,7,2,1,1.50,1.33,1,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Feb 15,home,State College of Florida,W,8-5,8,5,3,win,20240215_xy9z,1,1,0,0,7.0,8,3,3,3.86,1.43,2,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Feb 22,home,Miami Dade,L,10-0,10,0,10,win,20240222_5nck,1,0,1,0,2.2,5,7,7,23.63,3.00,3,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Feb 29,home,Eastern Florida State,L,5-1,5,1,4,win,20240229_afa7,1,0,1,0,7.0,5,5,4,5.14,1.29,4,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Mar 7,home,Central Florida,W,18-10,18,10,8,win,20240307_lyda,1,1,0,0,5.1,7,6,4,6.75,2.06,4,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Mar 14,home,Florida SouthWestern State,L,8-5,8,5,3,win,20240314_m249,1,0,0,0,6.2,7,4,3,4.05,1.35,2,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Mar 21,home,Indian River State,W,11-2,11,2,9,win,20240321_7z2k,1,1,0,0,7.0,6,1,1,1.29,.86,0,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
Mar 28,home,Santa Fe,W,9-1,9,1,8,win,20240328_bokp,1,1,0,0,0.0,0,0,0,0.00,,0,2024,2023-24,div1,Seminole State (FL),seminolestatecollegeofflorida,ethansalakkd0n,Ethan Salak
