date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,home,Bethel University JV,W,16-0,16,16,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 14,home,Jefferson (MO),,,,,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 16,away,Mississippi Delta,L,9-3,9,9,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 16,away,Mississippi Delta,W,4-0,4,4,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 21,away,Jackson State,W,16-9,16,16,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 22,away,Jackson State,L,11-1,11,11,0,0,0,0,1.0,3,3,3,27.00,2,1,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 22,away,Jackson State,L,6-1,6,6,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 25,home,St. Louis,L,7-2,7,7,1,0,1,0,4.0,4,5,3,6.75,2,2,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 25,home,St. Louis,L,7-4,7,7,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Feb 28,away,Volunteer State,W,10-2,10,10,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 1,away,Volunteer State,L,11-1,11,11,0,0,0,0,0.1,1,2,2,54.00,2,1,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 1,away,Volunteer State,L,4-1,4,4,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 9,home,Cleveland State,L,10-1,10,10,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 10,home,Cleveland State,W,8-4,8,8,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 10,home,Cleveland State,W,3-2,3,3,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 11,home,John A. Logan,L,2-1,2,2,1,0,0,0,5.0,5,0,0,0.00,1,4,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 11,home,John A. Logan,W,11-5,11,11,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 14,away,Columbia State,L,9-8,9,9,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 15,away,Columbia State,L,7-0,7,7,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 15,away,Columbia State,L,11-1,11,11,0,0,0,0,0.1,3,6,6,162.00,1,1,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 21,home,Southwest Tennessee,L,7-3,7,7,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 21,home,Southwest Tennessee,W,9-5,9,9,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 22,home,Southwest Tennessee,W,10-5,10,10,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 25,away,Three Rivers,L,13-3,13,13,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 25,away,Three Rivers,W,9-3,9,9,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 28,away,Motlow State,L,12-8,12,12,0,0,0,0,1.2,2,,,0.00,,1,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 29,away,Motlow State,L,11-1,11,11,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Mar 29,away,Motlow State,L,1-0,1,1,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 1,away,John A. Logan,W,10-3,10,10,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 2,away,Bethel University JV,W,12-0,12,12,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 2,away,Bethel University JV,W,10-3,10,10,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 5,home,Walters State,L,3-0,3,3,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 5,home,Walters State,L,3-0,3,3,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 6,home,Walters State,L,10-4,10,10,0,0,0,0,1.0,2,1,1,9.00,0,0,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 7,home,Victory University JV,,,,,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
Apr 7,home,Victory University JV,,,,,,,,,,,,,,,,2014,2013-14,div1,Dyersburg State,dyersburgstatecommunitycollege,grantsharp2hhh,Grant Sharp
