date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 5,home,Palm Beach State,L,8-4,8,4,4.0,win,20210305_jvf9,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 5,home,Palm Beach State,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 6,home,Ft Lauderdale Stars,W,7-3,7,3,4.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 6,home,Ft Lauderdale Stars,W,9-0,9,0,9.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 7,home,N Florida Black Sox,W,15-7,15,7,8.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 8,home,Indian River State,L,10-5,10,5,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 9,home,Eastern Florida State,L,8-2,8,2,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 10,home,N Florida Black Sox,W,5-3,5,3,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 10,home,N Florida Black Sox,W,6-3,6,3,3.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 11,home,Ft Lauderdale Stars,L,13-8,13,8,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 11,home,Ft Lauderdale Stars,W,7-0,7,0,7.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 12,home,MVP Baseball Academy,W,16-5,16,5,11.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 13,home,GBC,W,16-3,16,3,13.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 17,home,Scotland,W,9-3,9,3,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 17,home,Scotland,W,6-0,6,0,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 20,home,Harford,L,10-3,10,3,7.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 20,home,Harford,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 21,home,CCBC Dundalk,W,8-1,8,1,7.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 21,home,CCBC Dundalk,W,13-3,13,3,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 23,home,Allegany Maryland,W,10-4,10,4,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 27,home,Southern Maryland,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 27,home,Southern Maryland,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 30,home,Westmoreland,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Mar 30,home,Westmoreland,W,22-9,22,9,13.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 3,home,CCBC Essex,W,10-0,10,0,10.0,win,20210403_kuom,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 3,home,CCBC Essex,W,2-0,2,0,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 5,home,Allegany Maryland,W,11-2,11,2,9.0,win,20210405_grtr,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 7,home,Garrett,W,18-5,18,5,13.0,win,20210407_ax1z,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 7,home,Garrett,W,13-0,13,0,13.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 10,home,Frederick,W,8-2,8,2,6.0,win,20210410_kv0y,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 10,home,Frederick,W,2-0,2,0,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 13,home,Anne Arundel,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 13,home,Anne Arundel,W,10-0,10,0,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 14,home,Scotland,W,19-3,19,3,16.0,win,20210414_l9lh,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 17,home,Prince George's,W,6-2,6,2,4.0,win,20210417_bohq,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 17,home,Prince George's,W,14-2,14,2,12.0,win,20210417_t79x,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 18,home,Cecil,W,17-5,17,5,12.0,win,20210418_6wn4,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 18,home,Cecil,W,17-4,17,4,13.0,win,20210418_degc,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 20,home,Westmoreland,W,8-4,8,4,4.0,win,20210420_6wrc,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 20,home,Westmoreland,W,4-3,4,3,1.0,win,20210420_sw86,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 23,home,Potomac State,W,9-8,9,8,1.0,win,20210423_lsj2,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 23,home,Potomac State,L,8-1,8,1,7.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 26,home,Montgomery,W,12-7,12,7,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 26,home,Montgomery,W,8-7,8,7,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 27,home,CCBC Catonsville,W,15-0,15,0,15.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
Apr 27,home,CCBC Catonsville,W,9-4,9,4,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
May 1,home,Scotland,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
May 1,home,Scotland,W,14-8,14,8,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
May 2,home,Chesapeake,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
May 2,home,Chesapeake,L,3-1,3,1,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
May 7,home,Monroe College,L,16-3,16,3,13.0,win,20210507_jds6,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
May 8,home,Potomac State,L,14-9,14,9,5.0,win,20210508_nibl,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Hagerstown,hagerstowncommunitycollege,coreywalters8bei,Corey Walters
