date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4,home,Amarillo College,L,21-1,21,1,20,win,20230204_cg2i,0,0,0,0,2.0,8,9,6,27.00,1,4,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Feb 10,home,El Paso,L,15-8,15,8,7,win,20230210_stdk,0,0,0,0,2.0,4,2,2,9.00,2,2,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Feb 17,home,Ranger,W,9-0,9,0,9,win,20230217_xbk6,0,0,1,0,2.2,3,4,2,6.75,,1,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Feb 26,home,Lamar,L,8-6,8,6,2,win,20230226_ym0f,0,0,0,0,1.0,1,,,0.00,,2,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Mar 5,home,Southeast,L,5-4,5,4,1,win,20230305_974x,0,0,1,0,2.0,4,1,1,4.50,2,3,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Mar 7,home,New Mexico Military,L,20-7,20,7,13,win,20230307_a1uj,0,0,0,0,1.2,5,4,4,21.60,,1,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Mar 11,home,Trinidad State,L,9-0,9,0,9,win,20230311_krvx,0,0,0,0,0.2,3,2,2,27.00,1,,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Mar 29,home,Adams State JV,L,9-0,9,0,9,win,20230329_9wjq,0,0,0,0,1.0,4,3,1,9.00,,2,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Apr 2,home,Northeastern,L,14-6,14,6,8,win,20230402_v45t,0,0,0,0,0.1,2,2,,0.00,,,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Apr 7,home,Otero,L,19-8,19,8,11,win,20230407_9gxs,0,0,0,0,2.0,4,3,2,9.00,1,,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Apr 24,home,McCook,L,21-11,21,11,10,win,20230424_9ld0,0,0,0,0,1.1,3,3,3,20.25,,,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
Apr 29,home,Otero,L,21-6,21,6,15,win,20230429_uhuc,0,0,0,0,2.1,4,6,6,23.14,3,3,2023,2022-23,div1,Luna,lunacommunitycollege,isaiahbaca922y,Isaiah Baca
