date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 12,away,Kansas City Kansas,W,12-11,12,12,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Feb 17,away,Northeastern Oklahoma A&M,L,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Feb 17,away,Northeastern Oklahoma A&M,L,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Feb 25,home,North Iowa Area,L,18-6,18,18,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Feb 26,home,North Iowa Area,L,19-4,19,19,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Feb 26,home,North Iowa Area,L,7-0,7,7,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Feb 27,home,Kansas City Kansas,L,30-4,30,30,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 1,home,State Fair,L,20-0,20,20,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 1,home,State Fair,L,18-9,18,18,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 3,away,State Fair,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 3,away,State Fair,L,10-7,10,10,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 8,home,MCC-Longview,L,24-7,24,24,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 10,away,Indian Hills,L,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 10,away,Indian Hills,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 14,home,Northeastern Oklahoma A&M,L,18-7,18,18,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 14,home,Northeastern Oklahoma A&M,L,16-7,16,16,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 15,away,Crowder,L,15-2,15,15,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 15,away,Crowder,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 17,home,Crowder,L,19-5,19,19,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 17,home,Crowder,L,15-9,15,15,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 18,home,Indian Hills,L,18-9,18,18,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 18,home,Indian Hills,L,11-6,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 20,home,Johnson County,L,21-14,21,21,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 22,away,Jefferson (MO),L,11-0,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 22,away,Jefferson (MO),L,14-4,14,14,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
Mar 24,home,Jefferson (MO),L,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,drewreedkvyt,Drew Reed
