date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 31,home,Morris,T,0-0,0,0,0.0,tie,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 3,home,Brookdale,W,3-0,3,0,3.0,win,20210403_fz0q,0,0,0,1,1.0,,,,0.00,1,3,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 3,home,Brookdale,L,11-4,11,4,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 8,home,RCSJ Cumberland,,,,,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 9,home,Mercer County,,,,,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 10,home,Salem,,,,,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 10,home,Salem,,,,,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 11,home,Morris,,,,,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 14,home,Monroe College,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 14,home,Monroe College,L,7-0,7,0,7.0,win,20210414_v6zq,1,0,0,0,2.0,2,0,0,0.00,0,3,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 18,home,Camden County,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 18,home,Camden County,L,7-6,7,6,1.0,win,20210418_zno3,1,0,1,0,3.2,2,7,6,14.73,5,9,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 24,home,Mercer County,W,14-3,14,3,11.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 24,home,Mercer County,L,9-2,9,2,7.0,win,20210424_a4ce,1,0,1,0,3.2,5,7,3,7.36,2,5,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 25,home,Atlantic Cape,,,,,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 25,home,Atlantic Cape,,,,,7.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 28,home,Morris,L,12-9,12,9,3.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
Apr 30,home,Morris,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 1,home,RCSJ Gloucester,L,9-6,9,6,3.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 1,home,RCSJ Gloucester,L,12-4,12,4,8.0,win,20210501_lmsz,1,0,1,0,3.1,7,6,6,16.20,2,3,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 3,home,Keystone College,,,,,8.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 4,home,Raritan Valley,W,12-9,12,9,3.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 7,home,Middlesex College,L,8-6,8,6,2.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 7,home,Middlesex College,W,11-1,11,1,10.0,win,20210507_2t6i,1,1,0,0,7.0,5,1,0,0.00,4,7,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 8,home,Salem,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 8,home,Salem,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 11,home,Sussex County,,,,,5.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
May 21,home,DIII Region XIX & District Tourn.,,,,,5.0,win,,,,,,,,,,,,,2021,2020-21,div3,Bergen,bergencommunitycollege,brayanvillar6hp5,Brayan Villar
