date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 13  #,home,Barton,,,,,2.0,win,,,,,,,,,,,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Sep 23  #,home,Northeastern,,,,,2.0,win,,,,,,,,,,,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Oct 5  #,home,Northeastern,,,,,2.0,win,,,,,,,,,,,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 13,home,Barton,W,2-1,2,1,1.0,win,20150213_vxp0,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 13,home,Barton,L,3-1,3,1,2.0,win,20150213_ye1x,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 14,home,Barton,L,5-1,5,1,4.0,win,20150214_kh0r,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 14,home,Barton,W,3-2,3,2,1.0,win,20150214_1897,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 19,home,Miles,W,4-1,4,1,3.0,win,20150219_dtnc,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 19,home,Miles,W,7-1,7,1,6.0,win,,,,,,,,,,,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 20,home,Miles,L,7-5,7,5,2.0,win,20150220_4nne,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Feb 20,home,Miles,L,4-1,4,1,3.0,win,20150220_68s3,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 7,home,Otero,L,3-0,3,0,3.0,win,,,,,,,,,,,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 7,home,Otero,L,10-1,10,1,9.0,win,,,,,,,,,,,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 8,home,Otero,L,5-4,5,4,1.0,win,20150308_4llx,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 8,home,Otero,W,1-0,1,0,1.0,win,20150308_dcjp,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 11,home,Phoenix,L,10-5,10,5,5.0,win,20150311_nb33,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 12,home,GateWay (AZ),L,15-5,15,5,10.0,win,20150312_79fi,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 13,home,Cochise,L,8-7,8,7,1.0,win,20150313_u6j4,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 13,home,Chandler-Gilbert,L,13-3,13,3,10.0,win,20150313_em99,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 14,home,Yavapai,L,10-0,10,0,10.0,win,20150314_5vex,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
Mar 14,home,Yavapai,L,7-4,7,4,3.0,win,20150314_sg3b,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,Western Nebraska,westernnebraskacommunitycollege,mattmaestas8g6a,Matt Maestas
