date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,USC Lancaster,L,2-0,2,0,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Jan 28,home,USC Lancaster,L,9-4,9,4,5.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Jan 29,home,USC Lancaster,L,8-2,8,2,6.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Jan 29,home,USC Lancaster,L,9-2,9,2,7.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 4,home,USC Sumter,W,14-2,14,2,12.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 4,home,USC Sumter,L,11-2,11,2,9.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 5,home,USC Sumter,L,9-7,9,7,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 5,home,USC Sumter,W,4-2,4,2,2.0,win,20170205_jb9k,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 11,home,Surry,W,10-4,10,4,6.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 11,home,Surry,W,7-1,7,1,6.0,win,20170211_lqz8,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 12,home,Surry,W,23-1,23,1,22.0,win,20170212_mbxa,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 15,home,MontreJV,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 15,home,MontreJV,W,11-1,11,1,10.0,win,20170215_cngl,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 18,home,Walters State,L,5-3,5,3,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 18,home,Walters State,L,5-2,5,2,3.0,win,20170218_vanq,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 19,home,Walters State,L,9-7,9,7,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 25,home,Louisburg,L,5-2,5,2,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 25,home,Louisburg,L,10-7,10,7,3.0,win,20170225_matm,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 26,home,Louisburg,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Feb 26,home,Louisburg,L,4-3,4,3,1.0,win,20170226_7rbq,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 8,home,Spartanburg Methodist,W,8-4,8,4,4.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 8,home,Spartanburg Methodist,W,13-10,13,10,3.0,win,20170308_h8ak,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 10,home,Lakeland,W,17-14,17,14,3.0,win,20170310_tg18,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 11,home,Bryant & Stratton (VA),W,11-9,11,9,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 11,home,Bryant & Stratton (VA),L,4-1,4,1,3.0,win,20170311_93xv,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 12,home,Bryant & Stratton (VA),W,8-0,8,0,8.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 18,home,Wake Tech,L,13-12,13,12,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 18,home,Wake Tech,W,4-1,4,1,3.0,win,20170318_tk2d,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 19,home,Wake Tech,W,9-8,9,8,1.0,win,20170319_lxa1,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 25,home,Pitt,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 25,home,Pitt,L,14-9,14,9,5.0,win,20170325_wgmw,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 26,home,Pitt,L,10-3,10,3,7.0,win,20170326_eu41,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 29,home,Lenoir-Rhyne JV,W,11-3,11,3,8.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Mar 29,home,Lenoir-Rhyne JV,L,9-1,9,1,8.0,win,20170329_51e9,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Apr 1,home,Guilford Tech,W,5-4,5,4,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Apr 1,home,Guilford Tech,W,9-8,9,8,1.0,win,20170401_hcgd,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Apr 2,home,Guilford Tech,L,9-6,9,6,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Apr 5,home,Spartanburg Methodist,,,,,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Apr 5,home,Spartanburg Methodist,,,,,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Apr 8,home,Lenoir,W,6-0,6,0,6.0,win,,,,,,,,,,,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
Apr 8,home,Lenoir,W,13-0,13,0,13.0,win,20170408_4owc,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div2,Catawba Valley,catawbavalleycommunitycollege,danielbrinegarflu6,Daniel Brinegar
