date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,Miami Dade,L,10-6,10,10,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Jan 28,home,Broward,W,15-8,15,15,0,1,0,0,5.0,7,2,2,3.60,1,5,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Jan 28,home,vs. South Florida State,L,6-3,6,6,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 3,home,St. Petersburg,L,16-5,16,16,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 4,home,St. Petersburg,L,6-1,6,6,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 4,home,St. Petersburg,W,6-1,6,6,1,1,0,0,7.0,5,1,1,1.29,0,5,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 8,home,Coastal Alabama - Brewton,W,9-2,9,9,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 10,away,Santa Fe,L,9-4,9,9,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 11,away,Florida State Jacksonville,L,3-2,3,3,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 11,away,Florida State Jacksonville,L,7-5,7,7,1,0,1,0,0.0,0,0,0,0.00,0,0,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 13,away,Coastal Alabama - Bay Minette,L,7-5,7,7,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 16,away,Delgado,L,7-5,7,7,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 18,away,Saint Joseph's College,W,8-2,8,8,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 18,away,Delgado,W,12-8,12,12,1,1,0,0,6.0,9,6,4,6.00,2,5,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 22,away,Coastal Alabama - Brewton,T,0-0,0,0,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 25,home,Coastal Alabama - Bay Minette,W,6-2,6,6,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 26,home,Mineral Area,L,6-3,6,6,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Feb 26,home,Mineral Area,L,7-2,7,7,1,0,1,0,6.0,6,3,3,4.50,3,6,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 3,home,Pearl River,L,10-2,10,10,0,0,0,0,3.1,3,4,2,5.40,2,2,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 3,home,Pearl River,L,6-3,6,6,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 7,home,Grand Rapids,W,7-1,7,7,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 7,home,Grand Rapids,W,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 8,home,Grand Rapids,W,7-5,7,7,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 8,home,Grand Rapids,W,7-1,7,7,0,0,0,0,1.1,1,0,0,0.00,0,0,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 11,home,Delgado,W,5-3,5,5,1,0,0,0,5.0,8,3,3,5.40,0,1,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 11,home,Delgado,L,5-2,5,5,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 14,away,Chipola,L,8-0,8,8,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 16,away,Chipola,L,10-0,10,10,,,,,,,,,,,,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
Mar 18,home,Chipola,L,6-4,6,6,1,0,1,0,5.0,6,5,5,9.00,4,6,2017,2016-17,div1,Pensacola State,pensacolastatecollege,lukedykeswv9o,Luke Dykes
