date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 7  #,home,First Round Training,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Sep 8  #,home,Sunshine State Elite,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Sep 19  #,home,vs. Fall Juco Classic,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Sep 19  #,home,vs. Fall Juco Classic,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Sep 24  #,home,Ostingers,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Sep 25  #,home,Florida Burn,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 2  #,home,vs. Suncoast Conference Showcase,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 2  #,home,vs. State College of Florida,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 8  #,home,Top Tier Roos,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 9  #,home,vs. Suncoast All-Star Showcase,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 12  #,home,Pasco-Hernando State,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 15  #,home,State College of Florida,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 21  #,home,TNXL- Orlando,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Oct 29  #,away,Pasco-Hernando State,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Nov 3  #,away,State College of Florida,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Jan 28,away,Santa Fe,L,8-5,8,8,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Jan 30,home,Ranger,W,11-2,11,11,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Jan 31,away,Central Florida,W,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 5,home,vs. Abraham Baldwin,W,7-0,7,7,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 6,away,Tallahassee,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 6,away,Tallahassee,L,8-5,8,8,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 10,home,Miami Dade,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 11,away,Eastern Florida State,L,6-1,6,6,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 12,home,Indian River State,L,9-1,9,9,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 14,away,University of Tampa JV,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 15,home,Pasco-Hernando State,L,5-2,5,5,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 18,home,vs. Northwest Florida State,W,9-4,9,9,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 19,home,vs. Florence-Darlington Tech,W,7-2,7,7,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 19,away,St. Johns River State,L,6-4,6,6,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 20,home,vs. Miami Dade,W,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 24,home,Santa Fe,W,2-1,2,2,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 26,away,St. Petersburg,W,8-4,8,8,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Feb 28,away,St. Petersburg,L,10-5,10,10,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
Mar 2,home,St. Petersburg,W,10-9,10,10,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,andrevidaldbrc,Andre Vidal
