date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 6,home,Muskegon,W,19-9,19,9,10,win,20230306_oong,0,0,0,0,1.0,2,2,2,18.00,0,1,2023,2022-23,div2,Heartland,heartlandcommunitycollege,kyleandersonhvtt,Kyle Anderson
Mar 13,home,RCSJ Cumberland,W,5-1,5,1,4,win,20230313_e7y2,0,1,0,0,3.1,1,0,0,0.00,0,3,2023,2022-23,div2,Heartland,heartlandcommunitycollege,kyleandersonhvtt,Kyle Anderson
Mar 28,home,Parkland,W,17-3,17,3,14,win,20230328_m9qj,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div2,Heartland,heartlandcommunitycollege,kyleandersonhvtt,Kyle Anderson
