date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 3  #,home,Louisiana Knights U18,,,,,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Oct 7  #,home,Meridian,,,,,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Oct 7  #,home,Northwest Mississippi,,,,,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Oct 10  #,home,Team Louisiana,,,,,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Oct 16  #,home,Southern University,,,,,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Oct 29  #,home,LA Nationals,,,,,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Oct 31  #,home,Southern University,,,,,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Jan 29,home,Wharton County,L,13-1,13,1,12.0,win,20220129_hir9,0,0,1,0,2.0,4,5,4,18.00,3,1,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Jan 30,home,Wharton County,W,8-5,8,5,3.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Jan 30,home,Wharton County,L,12-10,12,10,2.0,win,20220130_0xjy,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 6,home,Bossier Parish,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 6,home,Bossier Parish,L,15-2,15,2,13.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 7,home,Bossier Parish,W,17-14,17,14,3.0,win,20220207_1i3v,0,1,0,0,4.2,7,6,5,9.64,2,2,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 9,home,Pearl River,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 9,home,Pearl River,L,5-0,5,0,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 12,home,Galveston,L,10-2,10,2,8.0,win,20220212_pze7,0,0,0,0,1.1,3,1,1,6.75,1,2,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 13,home,Galveston,W,4-3,4,3,1.0,win,20220213_qrrh,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 13,home,Galveston,W,8-4,8,4,4.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 15,home,Mississippi Gulf Coast,L,12-8,12,8,4.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 15,home,Mississippi Gulf Coast,W,6-2,6,2,4.0,win,20220215_b5xp,0,0,0,1,3.0,1,,,0.00,,3,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 19,home,St. Louis,W,7-3,7,3,4.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 19,home,St. Louis,L,3-0,3,0,3.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 20,home,St. Louis,W,6-1,6,1,5.0,win,20220220_b81h,0,0,0,1,2.1,1,,,0.00,1,2,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 20,home,St. Louis,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 24,home,Copiah-Lincoln,L,12-4,12,4,8.0,win,20220224_m4o3,0,0,0,0,3.0,2,2,2,6.00,2,3,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 24,home,Copiah-Lincoln,W,8-7,8,7,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 26,home,Lake Land,W,10-0,10,0,10.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 26,home,East Central (MS),L,8-2,8,2,6.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 28,home,Hinds,W,8-2,8,2,6.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Feb 28,home,Hinds,L,10-1,10,1,9.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 2,home,Mississippi Gulf Coast,L,9-3,9,3,6.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 2,home,Mississippi Gulf Coast,W,11-5,11,5,6.0,win,20220302_n6d0,0,0,0,0,2.1,1,,,0.00,2,3,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 5,home,Jones,L,4-2,4,2,2.0,win,20220305_k1xd,0,0,0,0,1.0,1,1,1,9.00,0,0,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 5,home,Jones,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 7,home,LSU-Alexandria,W,13-0,13,0,13.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 9,home,Jones,L,3-1,3,1,2.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 9,home,Jones,L,11-3,11,3,8.0,win,20220309_riws,0,0,0,0,2.1,0,0,0,0.00,1,0,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 10,home,Indian Hills,L,6-1,6,1,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 10,home,Indian Hills,L,3-0,3,0,3.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 12,home,Indian Hills,W,8-4,8,4,4.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 12,home,Indian Hills,W,3-2,3,2,1.0,win,20220312_f5am,0,1,0,0,2.0,,,,0.00,2,3,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 18,home,Pearl River,W,9-8,9,8,1.0,win,20220318_61p1,0,0,0,0,0.1,2,1,1,27.00,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 20,home,LSU Eunice,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 20,home,LSU Eunice,L,7-2,7,2,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 25,home,LSU Eunice,W,5-4,5,4,1.0,win,20220325_usnp,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 26,home,LSU Eunice,L,8-4,8,4,4.0,win,20220326_iuvc,0,0,0,0,0.0,,,,0.00,2,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Mar 27,home,LSU Eunice,W,11-10,11,10,1.0,win,20220327_7syh,0,0,0,0,4.0,3,2,1,2.25,,3,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 2,home,Delgado,L,7-2,7,2,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 2,home,Delgado,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 3,home,Delgado,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 9,home,Nunez,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 9,home,Nunez,W,7-1,7,1,6.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 10,home,Nunez,L,17-8,17,8,9.0,win,20220410_zevk,0,0,0,0,0.2,,,,0.00,1,2,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 14,home,LSU Eunice,W,11-6,11,6,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 15,home,LSU Eunice,L,11-9,11,9,2.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 15,home,LSU Eunice,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 16,home,LSU Eunice,L,9-8,9,8,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 23,home,Delgado,L,9-7,9,7,2.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 23,home,Delgado,L,7-4,7,4,3.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 24,home,Delgado,W,9-8,9,8,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 30,home,Nunez,W,10-9,10,9,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
Apr 30,home,Nunez,W,16-10,16,10,6.0,win,20220430_o3mv,0,0,0,0,2.0,2,2,2,9.00,3,6,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
May 1,home,Nunez,W,12-8,12,8,4.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
May 6,home,Nunez,L,16-6,16,6,10.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
May 6,home,Delgado,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,caseroarklk3h,Case Roark
