date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 3,away,Shenandoah,L,6-5,6,6,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 3,away,Shenandoah,L,8-7,8,8,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 6,away,Southern Maryland,W,4-3,4,4,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 6,away,Southern Maryland,W,18-2,18,18,1,1,0,0,4.0,3,2,2,4.50,2,6,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 10,home,Garrett,W,13-1,13,13,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 10,home,Garrett,W,6-3,6,6,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 13,away,CCBC Catonsville,W,8-1,8,8,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 13,away,CCBC Catonsville,,,,,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 15,away,Salem Int'l,W,5-1,5,5,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 15,away,Salem Int'l,W,9-6,9,9,1,1,0,0,5.0,5,3,3,5.40,3,1,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 20,home,Christendom,W,12-4,12,12,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 20,home,Christendom,W,7-2,7,7,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 21,home,Scotland,W,10-0,10,10,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 21,home,Scotland,W,20-0,20,20,1,1,0,0,5.0,1,0,0,0.00,0,8,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 23,home,Westmoreland,W,9-1,9,9,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
Mar 23,home,Westmoreland,W,11-10,11,11,,,,,,,,,,,,2021,2020-21,div1,Potomac State,wvupotomacstatecollege,robertkelley0h2n,Robert Kelley
