date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 19,home,University of Health Sciences and Pharmacy,W,10-9,10,9,1,win,20230219_29pu,1,1,0,0,6.0,5,2,1,1.50,0,2,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Feb 26,home,Southeastern Illinois,L,10-6,10,6,4,win,20230226_1d5d,1,0,1,0,4.0,5,6,3,6.75,1,4,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Mar 5,home,Spoon River,W,10-9,10,9,1,win,20230305_533i,0,1,0,0,2.0,1,1,1,4.50,3,3,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Mar 22,home,Rockford University JV,W,11-2,11,2,9,win,20230322_lzyk,1,1,0,0,5.0,4,2,0,0.00,2,4,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Mar 28,home,Black Hawk-Moline,W,8-3,8,3,5,win,20230328_2fgw,1,1,0,0,6.0,5,1,0,0.00,0,2,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Apr 2,home,Kankakee,L,5-0,5,0,5,win,20230402_zz70,1,0,1,0,5.0,6,4,4,7.20,0,5,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Apr 6,home,McHenry County,L,7-6,7,6,1,win,20230406_dzu0,0,0,0,0,1.0,3,2,2,18.00,2,1,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Apr 8,home,Sauk Valley,W,13-12,13,12,1,win,20230408_ezgu,1,0,0,0,1.0,7,10,6,54.00,2,1,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Apr 13,home,Olive-Harvey,W,7-5,7,5,2,win,20230413_lxzg,1,0,0,0,4.1,3,3,2,4.15,4,5,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Apr 18,home,Kishwaukee,L,10-4,10,4,6,win,20230418_zl9e,0,0,0,0,3.0,4,2,1,3.00,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Apr 21,home,Oakton,L,10-9,10,9,1,win,20230421_5bgb,1,0,0,0,2.0,8,6,6,27.00,0,1,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
Apr 25,home,Illinois Valley,W,11-1,11,1,10,win,20230425_khgb,0,0,0,0,1.0,,,,0.00,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
May 2,home,Elgin,W,6-4,6,4,2,win,20230502_9yh2,1,0,0,0,3.0,4,1,1,3.00,0,1,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,daviddeschampsxdrq,David Deschamps
