date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,State College of Florida,L,7-5,7,5,2,win,20240127_9k7v,1,0,0,0,2.2,0,2,0,0.00,1.88,5,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Feb 3,home,Gulf Coast State,L,4-3,4,3,1,win,20240203_793f,1,0,0,0,6.0,6,2,2,3.00,1.17,1,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Feb 14,home,Meridian,W,12-0,12,0,12,win,20240214_vkue,1,1,0,0,5.0,3,0,0,0.00,.60,0,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Feb 20,home,Baton Rouge,W,14-7,14,7,7,win,20240220_lovd,0,0,0,0,1.0,1,,,0.00,1.00,,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Feb 23,home,San Jacinto,W,11-2,11,2,9,win,20240223_3h79,1,1,0,0,5.2,4,2,2,3.18,1.41,4,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Feb 29,home,Shelton State,W,16-8,16,8,8,win,20240229_doht,1,1,0,0,4.1,6,6,3,6.23,2.08,3,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Mar 7,home,Chipola,W,5-1,5,1,4,win,20240307_1ops,1,1,0,0,7.2,3,1,0,0.00,.78,3,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Mar 15,home,Tallahassee,W,9-1,9,1,8,win,20240315_9xx0,1,1,0,0,6.2,6,1,1,1.35,1.05,1,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Mar 20,home,Pensacola State,W,13-8,13,8,5,win,20240320_ax4c,1,0,0,0,5.0,6,7,5,9.00,1.80,3,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Mar 30,home,Chipola,W,9-1,9,1,8,win,20240330_x2al,1,1,0,0,6.1,4,1,1,1.42,1.26,4,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Apr 6,home,Gulf Coast State,L,9-5,9,5,4,win,20240406_44vd,1,0,1,0,1.0,7,8,8,72.00,10.00,3,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Apr 13,home,Tallahassee,W,10-0,10,0,10,win,20240413_ierd,1,1,0,0,5.0,4,0,0,0.00,1.20,2,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
Apr 20,home,Pensacola State,W,12-2,12,2,10,win,20240420_6yd2,1,1,0,0,5.0,6,2,2,3.60,1.60,2,2024,2023-24,div1,Northwest Florida State,northwestfloridastatecollege,chasewilliamsygqa,Chase Williams
