date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,William Peace University JV,W,8-3,8,3,5,win,20230207_fh3p,0,1,0,0,1.2,2,,,0.00,,,2023,2022-23,div2,Lenoir,lenoircommunitycollege,colehansenoyub,Cole Hansen
Feb 15,home,NC Wesleyan University JV,W,13-5,13,5,8,win,20230215_m4vy,0,1,0,0,2.0,3,1,,0.00,1,3,2023,2022-23,div2,Lenoir,lenoircommunitycollege,colehansenoyub,Cole Hansen
Feb 21,home,Methodist University JV,W,20-12,20,12,8,win,20230221_7nvo,1,0,0,0,0.0,3,5,4,INF,3,0,2023,2022-23,div2,Lenoir,lenoircommunitycollege,colehansenoyub,Cole Hansen
