date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Itawamba,L,3-1,3,1,2,win,20240131_ashz,0,0,1,0,4.2,5,2,2,3.86,1.50,2,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Feb 13,home,East Central (MS),L,14-13,14,13,1,win,20240213_u7gb,0,0,1,0,0.2,3,2,1,13.50,6.00,1,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Feb 16,home,Northwest Mississippi,W,10-0,10,0,10,win,20240216_o7u7,1,1,0,0,6.0,4,0,0,0.00,1.00,2,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Feb 22,home,Bishop State,W,5-3,5,3,2,win,20240222_u6io,1,0,0,0,4.2,7,3,3,5.79,1.50,0,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Feb 29,home,Wallace-Selma,W,4-2,4,2,2,win,20240229_zgjk,1,0,0,0,6.1,4,1,0,0.00,.95,2,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Mar 7,home,Central Alabama,L,8-1,8,1,7,win,20240307_wtu7,1,0,1,0,3.1,7,8,1,2.70,2.70,2,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Mar 14,home,Coastal Alabama - North,W,10-0,10,0,10,win,20240314_sfmu,1,1,0,0,5.0,8,0,0,0.00,1.60,0,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Mar 21,home,Wallace-Dothan,L,7-5,7,5,2,win,20240321_3cxu,1,0,1,0,8.1,10,7,5,5.40,1.32,1,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Mar 21,home,Wallace-Dothan,L,3-0,3,0,3,win,20240321_hhqj,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Mar 27,home,Jackson State,W,6-4,6,4,2,win,20240327_fjtb,1,1,0,0,4.2,6,3,3,5.79,1.93,3,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Apr 4,home,Lurleen B. Wallace,L,19-14,19,14,5,win,20240404_m6yk,1,0,0,0,5.0,11,10,10,18.00,2.80,3,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Apr 12,home,Enterprise State,W,7-3,7,3,4,win,20240412_hql7,1,1,0,0,7.0,5,3,1,1.29,.86,1,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
Apr 18,home,Marion Military,W,10-0,10,0,10,win,20240418_5cj1,1,1,0,0,6.0,4,0,0,0.00,.83,1,2024,2023-24,div2,Bevill State,bevillstatecommunitycollege,ashtonbraggqxpk,Ashton Bragg
