date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 20  #,home,NJCU,,,,,2.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Feb 23  #,home,Brookdale,,,,,2.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 4,home,Salem,L,15-4,15,4,11.0,win,20220304_u5ah,0,0,0,0,1.0,2,3,2,18.00,1,2,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 5,home,Salem,L,11-2,11,2,9.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 5,home,Salem,W,3-2,3,2,1.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 15,home,Morris,L,21-3,21,3,18.0,win,20220315_w4ao,0,0,0,0,1.0,3,6,3,27.00,1,1,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 18,home,Middlesex College,L,19-5,19,5,14.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 18,home,Middlesex College,L,11-5,11,5,6.0,win,20220318_bwvr,0,0,1,0,5.0,8,10,6,10.80,2,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 19,home,Middlesex College,L,7-0,7,0,7.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 21,home,Finger Lakes,W,8-5,8,5,3.0,win,20220321_pakq,0,1,0,0,2.0,2,,,0.00,,3,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 21,home,Garrett,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 22,home,Garrett,L,10-6,10,6,4.0,win,20220322_o5wk,0,0,1,0,2.0,6,6,6,27.00,1,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 22,home,Garrett,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 23,home,Coastal Carolina (C),W,7-3,7,3,4.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 29,home,Union,W,16-15,16,15,1.0,win,20220329_8fo7,0,0,0,0,2.1,6,6,4,15.43,,3,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 29,home,Union,W,16-4,16,4,12.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Mar 30,home,Lehigh Carbon,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 1,home,RCSJ Gloucester,L,13-0,13,0,13.0,win,20220401_6uer,0,0,0,0,2.0,1,1,1,4.50,1,4,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 2,home,RCSJ Gloucester,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 2,home,RCSJ Gloucester,L,19-5,19,5,14.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 5,home,Raritan Valley,L,13-4,13,4,9.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 9,home,Atlantic Cape,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 9,home,Atlantic Cape,L,10-4,10,4,6.0,win,20220409_cl9a,0,0,0,0,2.0,2,2,1,4.50,,2,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 11,home,Atlantic Cape,L,12-7,12,7,5.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 12,home,Union,L,10-8,10,8,2.0,win,20220412_8byl,0,0,0,0,1.0,1,,,0.00,,1,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 15,home,RCSJ Cumberland,L,6-1,6,1,5.0,win,20220415_zmk1,0,0,1,0,6.0,8,6,6,9.00,4,2,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 16,home,RCSJ Cumberland,W,6-4,6,4,2.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 16,home,RCSJ Cumberland,L,18-5,18,5,13.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 19,home,Montgomery County,,,,,13.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 22,home,Camden County,L,9-4,9,4,5.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 23,home,Camden County,L,11-7,11,7,4.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 23,home,Camden County,L,8-0,8,0,8.0,win,20220423_ky1u,0,0,1,0,4.0,6,3,3,6.75,,4,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 26,home,Bucks County Community College,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 29,home,Bergen,L,1-0,1,0,1.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 30,home,Bergen,L,1-0,1,0,1.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
Apr 30,home,Bergen,L,1-0,1,0,1.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
May 5,home,Brookdale,L,8-4,8,4,4.0,win,20220505_dnj9,0,0,0,0,1.1,1,5,4,27.00,3,1,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
May 6,home,Brookdale,,,,,4.0,win,,,,,,,,,,,,,2022,2021-22,div3,Ocean County,oceancountycollege,ajottavianonj2j,AJ Ottaviano
