date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Wallace-Dothan,L,8-7,8,7,1,win,20240202_nswt,0,0,0,0,2.1,3,2,2,7.71,2.14,2,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Feb 3,home,Miami Dade,W,13-6,13,6,7,win,20240203_g1a7,0,1,0,0,2.0,,,,0.00,,,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Feb 9,home,Coahoma,L,4-3,4,3,1,win,20240209_aarl,0,0,0,0,1.2,2,,,0.00,1.20,,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Feb 14,home,Northwest Florida State,L,4-2,4,2,2,win,20240214_jlla,0,0,0,0,1.2,2,1,1,5.40,3.00,3,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Feb 15,home,Northwest Florida State,W,5-4,5,4,1,win,20240215_dx14,0,0,0,0,3.0,6,3,,0.00,2.00,,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Feb 23,home,Mississippi Delta,L,6-5,6,5,1,win,20240223_863o,0,0,1,0,0.2,1,2,,0.00,3.00,1,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Feb 27,home,East Central (MS),L,14-2,14,2,12,win,20240227_84vt,0,0,0,0,2.0,3,4,4,18.00,2.50,2,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Mar 2,home,Lansing,W,5-4,5,4,1,win,20240302_j5mj,0,0,0,0,1.2,4,2,2,10.80,2.40,,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Mar 6,home,Holmes,W,13-0,13,0,13,win,20240306_uqf8,0,0,0,0,1.0,1,,,0.00,1.00,,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Mar 9,home,Itawamba,W,10-7,10,7,3,win,20240309_ti1m,0,0,0,0,3.0,3,1,1,3.00,1.00,,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
Mar 13,home,East Central (MS),L,7-5,7,5,2,win,20240313_3c6s,0,0,0,0,2.2,,,,0.00,.38,1,2024,2023-24,div2,Meridian,meridiancommunitycollege,sethcooperqrm5,Seth Cooper
