date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 19  #,home,Northland,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Sep 19  #,home,Northland,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Oct 4  #,home,Winnipeg Club,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Oct 4  #,home,Winnipeg Club,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 3,home,Bismarck State,L,4-2,4,2,2.0,win,20200303_bylh,0,0,0,0,1.0,1,,,0.00,2,1,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 3,home,Bismarck State,L,9-3,9,3,6.0,win,20200303_6lkx,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 11,home,Colorado State University Club Team,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 11,home,Colorado State University Club Team,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 12,home,Adams State University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 12,home,Adams State University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 13,home,Adams State University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 13,home,Adams State University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 15,home,California Miramar University,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 15,home,California Miramar University,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 16,home,White Rock Tritons,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 17,home,Wesleyan University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 19,home,White Rock Tritons,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 19,home,Anoka-Ramsey,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 20,home,Augustana College JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 21,home,Hamline University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 28,home,Williston State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 28,home,Williston State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 29,home,Williston State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Mar 29,home,Williston State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 4,home,Miles,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 4,home,Miles,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 5,home,Miles,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 5,home,Miles,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 8,home,Northland,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 8,home,Northland,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 10,home,Dawson,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 10,home,Dawson,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 11,home,Dawson,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 11,home,Dawson,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 15,home,Winnipeg 18U Team,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 15,home,Winnipeg 18U Team,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 18,home,Bismarck State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 18,home,Bismarck State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 19,home,Bismarck State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 19,home,Bismarck State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 23,home,Minot State University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 23,home,Minot State University JV,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 25,home,Lake Region State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 25,home,Lake Region State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 26,home,Lake Region State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
Apr 26,home,Lake Region State,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div2,Dakota,dakotacollegeatbottineau,joshloweryuhwd,Josh Lowery
