date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4  #,home,Northwestern College - Orange City,,,,,8.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Feb 25,home,Kansas City Kansas,L,13-1,13,1,12.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Feb 25,home,Kansas City Kansas,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Feb 26,home,Kansas City Kansas,L,5-0,5,0,5.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Feb 26,home,Kansas City Kansas,W,5-2,5,2,3.0,win,20170226_xxxq,0,0,0,0,1.0,1,1,,0.00,3,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 2,home,Parkland,W,8-5,8,5,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 3,home,Lake Land,W,3-1,3,1,2.0,win,20170303_oord,0,0,0,0,1.2,,,,0.00,,1,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 3,home,Rend Lake,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 4,home,Highland (IL),W,6-4,6,4,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 4,home,Lincoln Trail,W,9-6,9,6,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 10,home,Crowder,W,5-3,5,3,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 11,home,Southwestern Christian College,,,,,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 12,home,Northern Oklahoma Enid,W,10-2,10,2,8.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 12,home,Northern Oklahoma Enid,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 13,home,Northern Oklahoma Enid,W,14-8,14,8,6.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 14,home,Barton,W,9-6,9,6,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 15,home,Hutchinson,L,17-7,17,7,10.0,win,20170315_6ofr,1,0,1,0,3.0,8,11,9,27.00,2,5,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
Mar 16,home,Midland University,W,12-7,12,7,5.0,win,,,,,,,,,,,,,2017,2016-17,div2,North Iowa Area,northiowaareacommunitycollege,brodygugats3ya,Brody Gugat
