date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Emmanuel College JV,W,5-1,5,5,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 2,home,Emmanuel College JV,W,14-1,14,14,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 4,home,Chattanooga State,W,13-7,13,13,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 5,home,Chattanooga State,W,15-0,15,15,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 5,home,Chattanooga State,W,4-2,4,4,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 7,home,Point University,W,9-0,9,9,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 7,home,Point University,W,10-5,10,10,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 10,home,Lincoln Trail,W,10-0,10,10,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 10,home,Lincoln Trail,W,5-0,5,5,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 11,home,Lincoln Trail,W,8-6,8,8,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 15,home,Cleveland State,W,7-1,7,7,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 18,home,USC Salkehatchie,W,12-2,12,12,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 19,home,USC Salkehatchie,W,15-3,15,15,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 19,home,USC Salkehatchie,W,12-1,12,12,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 21,home,Point University,W,3-0,3,3,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 21,home,Point University,W,6-5,6,6,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 25,home,Wabash Valley,L,20-7,20,20,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 26,home,Wabash Valley,L,12-2,12,12,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 26,home,Wabash Valley,W,9-6,9,9,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Feb 27,away,Wallace State,,,,,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 1,home,Roane State,W,10-1,10,10,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 1,home,Roane State,W,7-6,7,7,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 6,away,Chattahoochee Valley,W,4-2,4,4,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 13,home,Macomb,W,16-5,16,16,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 13,home,Macomb,W,9-2,9,9,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 14,home,Macomb,W,7-3,7,7,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 15,home,Cleveland State,W,14-4,14,14,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 22,home,Andrew,W,17-5,17,17,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 25,away,Andrew,W,11-5,11,11,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 26,away,Andrew,W,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 26,away,Andrew,W,20-1,20,20,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Mar 29,home,East Georgia State,W,14-10,14,14,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Apr 1,away,East Georgia State,L,7-4,7,7,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Apr 2,away,East Georgia State,W,7-3,7,7,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Apr 2,away,East Georgia State,W,12-1,12,12,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Apr 5,away,South Georgia State,W,11-3,11,11,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Apr 7,home,South Georgia State,W,14-11,14,14,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Apr 8,home,South Georgia State,W,11-2,11,11,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
Apr 8,home,South Georgia State,W,14-7,14,14,,,,,,,,,,,,2022,2021-22,div1,Georgia Highlands,georgiahighlandscollege,oliverwood6m0e,Oliver Wood
