date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 27,home,Delgado,L,5-3,5,3,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Feb 27,home,Delgado,L,8-0,8,0,8.0,win,20210227_v7m0,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Feb 28,home,Delgado,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Feb 28,home,Delgado,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 5,home,Lansing,L,8-3,8,3,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 5,home,Lansing,L,8-2,8,2,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 10,home,South Suburban,L,12-7,12,7,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 13,home,Ivy Tech Fort Wayne,W,9-3,9,3,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 13,home,Danville Area,L,9-4,9,4,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 14,home,Danville Area,W,11-0,11,0,11.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 14,home,Ivy Tech Fort Wayne,W,2-0,2,0,2.0,win,20210314_qh99,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 18,home,Southwestern Illinois,W,5-2,5,2,3.0,win,20210318_s969,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 18,home,Southwestern Illinois,W,14-1,14,1,13.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 21,home,Southwestern Illinois,W,1-0,1,0,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 21,home,Southwestern Illinois,W,9-4,9,4,5.0,win,20210321_83fb,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 24,home,Danville Area,L,20-9,20,9,11.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 27,home,Frontier,W,2-1,2,1,1.0,win,20210327_ua9r,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 27,home,Frontier,W,10-0,10,0,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 30,home,Kaskaskia,W,5-2,5,2,3.0,win,20210330_dqm5,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 30,home,Kaskaskia,W,8-6,8,6,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Mar 31,home,Vincennes,,,,,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 1,home,Shawnee,W,14-4,14,4,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 1,home,Shawnee,W,13-0,13,0,13.0,win,20210401_9spp,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 2,home,Shawnee,W,13-0,13,0,13.0,win,20210402_v1or,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 2,home,Shawnee,W,11-7,11,7,4.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 6,home,Kaskaskia,W,6-3,6,3,3.0,win,20210406_99ot,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 6,home,Kaskaskia,L,8-2,8,2,6.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 8,home,Olney Central,W,8-1,8,1,7.0,win,20210408_csut,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 8,home,Olney Central,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 10,home,Olney Central,,,,,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 10,home,Olney Central,,,,,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 13,home,Frontier,W,8-4,8,4,4.0,win,20210413_xstw,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 13,home,Frontier,L,4-1,4,1,3.0,win,20210413_fzm0,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 13,home,Vincennes,,,,,3.0,win,,,,,,,,,,,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
Apr 15,home,Rend Lake,W,7-6,7,6,1.0,win,20210415_1ktp,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Lincoln Trail,lincolntrailcollege,sebestiankuhns97id,Sebestian Kuhns
