date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,Western Texas,W,16-7,16,16,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Jan 29,home,Western Texas,W,12-3,12,12,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 2,away,Dallas College - North Lake,W,14-1,14,14,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 7,home,vs. Dallas College - North Lake,W,5-2,5,5,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 7,home,vs. Dallas College - North Lake,W,5-0,5,5,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 9,away,Dallas College - Richland,W,10-0,10,10,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 9,away,Dallas College - Richland,W,7-6,7,7,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 12,away,Dallas College - Cedar Valley,W,18-6,18,18,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 12,away,Dallas College - Cedar Valley,W,7-3,7,7,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 16,away,Western Texas,L,12-6,12,12,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 16,away,Western Texas,W,7-0,7,7,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 22,home,vs. New Mexico Military,W,3-2,3,3,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 22,home,vs. New Mexico Military,L,11-5,11,11,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 26,away,Howard Payne University,W,10-0,10,10,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
Feb 26,home,Spartan Baseball Academy,,,,,,,,,,,,,,,,2022,2021-22,div1,Cisco,ciscocollege,aidenhartzpod,Aiden Hart
