date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,GateWay (AZ),L,11-0,11,0,11.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Jan 26,home,Yavapai,L,13-1,13,1,12.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Jan 27,home,Arizona Western,L,13-0,13,0,13.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Jan 28,home,Central Arizona,L,8-0,8,0,8.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Jan 30,home,Phoenix,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Jan 30,home,Phoenix,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Jan 31,home,Chandler-Gilbert,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 2,home,Paradise Valley,L,9-2,9,2,7.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 2,home,Paradise Valley,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 3,home,Paradise Valley,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 3,home,Paradise Valley,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 5,home,Glendale,L,8-3,8,3,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 6,home,Chandler-Gilbert,L,9-2,9,2,7.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 7,home,Scottsdale,W,6-4,6,4,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 9,home,Arizona Western,L,5-0,5,0,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 9,home,Arizona Western,L,10-4,10,4,6.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 10,home,Arizona Western,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 10,home,Arizona Western,L,3-0,3,0,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 22,home,Prairie Baseball Academy,W,5-1,5,1,4.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 22,home,Salt Lake,L,12-5,12,5,7.0,win,20180222_0869,0,0,0,0,3.0,2,1,1,3.00,,1,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 23,home,Utah State Eastern,W,5-3,5,3,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Feb 24,home,Southern Nevada,L,9-0,9,0,9.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Mar 1,home,Utah State Eastern,L,8-5,8,5,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Mar 2,home,Utah State Eastern,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Mar 2,home,Utah State Eastern,L,11-4,11,4,7.0,win,20180302_omt0,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
Mar 3,home,Utah State Eastern,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,huntingtonwoodzdvi,Huntington Wood
