date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 5,away,Lawson State,L,5-2,5,5,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 6,away,Lawson State,W,6-5,6,6,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 6,away,Lawson State,L,6-1,6,6,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 12,home,vs. Dyersburg State,L,7-0,7,7,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 12,home,Mississippi Delta,L,4-1,4,4,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 13,away,Northwest Mississippi,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 13,away,Northwest Mississippi,L,4-1,4,4,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 19,home,vs. Alice Llyod JV,W,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 19,home,vs. Volunteer State,L,8-5,8,8,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 20,home,vs. Volunteer State,W,6-5,6,6,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
Feb 20,away,Georgia Highlands,L,3-0,3,3,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,keithellison78d7,Keith Ellison
