date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,Rays Blue Claws Post Grad,W,11-6,11,6,5,win,20240208_iw2x,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Feb 19,home,MontreCollege JV,W,11-0,11,0,11,win,20240219_k3eq,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Feb 24,home,Mott,L,12-6,12,6,6,win,20240224_oeni,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Feb 27,home,Walters State,L,12-0,12,0,12,win,20240227_zskv,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Mar 11,home,Spartanburg Methodist,L,13-3,13,3,10,win,20240311_ifo9,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Mar 17,home,USC Sumter,W,6-5,6,5,1,win,20240317_a0f4,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Mar 18,home,USC Sumter,L,14-6,14,6,8,win,20240318_x5pm,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Mar 26,home,Rays Blue Claws Post Grad,W,18-2,18,2,16,win,20240326_n4eb,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Mar 26,home,Rays Blue Claws Post Grad,W,11-0,11,0,11,win,20240326_74kp,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Apr 6,home,Gaston College,L,31-11,31,11,20,win,20240406_wn1s,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Apr 6,home,Gaston College,W,5-4,5,4,1,win,20240406_gai3,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
Apr 7,home,Gaston College,L,14-0,14,0,14,win,20240407_foi0,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,USC Union,uscunion,clayburgesszcl0,Clay Burgess
