date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Bryant & Stratton (VA),L,6-3,6,3,3,win,20240203_ddur,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 3,home,Bryant & Stratton (VA),L,12-4,12,4,8,win,20240203_y2xw,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 4,home,Bryant & Stratton (VA),L,12-11,12,11,1,win,20240204_02cz,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 6,home,Pitt,L,10-0,10,0,10,win,20240206_3n01,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 7,home,Lenoir,L,22-10,22,10,12,win,20240207_rxy5,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 10,home,Southeastern-Whiteville,W,7-6,7,6,1,win,20240210_njyq,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 10,home,Southeastern-Whiteville,W,8-7,8,7,1,win,20240210_664h,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 11,home,Southeastern-Whiteville,W,8-4,8,4,4,win,20240211_u6or,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 14,home,Lenoir,W,9-7,9,7,2,win,20240214_0pvl,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 17,home,Cleveland,L,14-6,14,6,8,win,20240217_lep3,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 21,home,Camp,L,9-8,9,8,1,win,20240221_o8zr,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Feb 28,home,Brunswick,L,12-1,12,1,11,win,20240228_p9dg,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 3,home,Patrick & Henry,L,10-8,10,8,2,win,20240303_873h,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 8,home,Southwest Virginia,W,11-0,11,0,11,win,20240308_vua0,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 10,home,Southwest Virginia,W,11-1,11,1,10,win,20240310_ux0y,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 16,home,Guilford Tech,W,13-1,13,1,12,win,20240316_dsgt,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 16,home,Guilford Tech,L,5-3,5,3,2,win,20240316_5asl,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 17,home,Guilford Tech,W,13-1,13,1,12,win,20240317_qius,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 19,home,Pitt,L,14-9,14,9,5,win,20240319_ighs,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 20,home,Camp,L,9-0,9,0,9,win,20240320_para,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 22,home,Richard Bland,W,5-4,5,4,1,win,20240322_adgk,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 22,home,Richard Bland,W,7-4,7,4,3,win,20240322_dih0,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 26,home,Wake Tech,L,7-3,7,3,4,win,20240326_fgjc,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 29,home,Cleveland,W,19-11,19,11,8,win,20240329_x08n,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Mar 30,home,Cleveland,W,5-2,5,2,3,win,20240330_8p86,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 2,home,Wake Tech,L,19-11,19,11,8,win,20240402_xpfi,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 6,home,Catawba Valley,W,12-8,12,8,4,win,20240406_9aaa,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 6,home,Catawba Valley,L,8-6,8,6,2,win,20240406_2844,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 7,home,Catawba Valley,L,15-7,15,7,8,win,20240407_508g,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 10,home,Wake Tech,W,17-4,17,4,13,win,20240410_1sqn,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 13,home,Patrick & Henry,W,6-5,6,5,1,win,20240413_8oqt,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 13,home,Patrick & Henry,W,10-3,10,3,7,win,20240413_3ft1,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 14,home,Patrick & Henry,W,5-3,5,3,2,win,20240414_jpeo,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
Apr 17,home,Wake Tech,W,9-6,9,6,3,win,20240417_xyj5,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Louisburg,louisburgcollege,nehemiahdrewaa6f,Nehemiah Drew
