date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 5,home,Finger Lakes,,,,,5.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 5,home,Finger Lakes,,,,,5.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 8,home,Malone University JV,W,24-6,24,6,18.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 9,home,Marian University JV,W,5-2,5,2,3.0,win,20130309_usqz,0,1,0,0,3.0,4,1,1,3.00,,2,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 10,home,University of Arizona Club,W,12-3,12,3,9.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 10,home,Miles,W,9-6,9,6,3.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 11,home,Paradise Valley,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 11,home,Paradise Valley,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 12,home,Central Arizona,W,4-1,4,1,3.0,win,20130312_1nh7,1,0,0,0,6.0,4,1,,0.00,1,2,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 12,home,Central Arizona,L,13-0,13,0,13.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 13,home,Scottsdale,W,3-0,3,0,3.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 13,home,Cochise,L,7-1,7,1,6.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 14,home,Yavapai,L,14-4,14,4,10.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 15,home,Phoenix,W,7-3,7,3,4.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 16,home,South Mountain,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 16,home,Chandler-Gilbert,L,7-1,7,1,6.0,win,20130316_2eis,1,0,1,0,4.0,12,4,4,9.00,2,3,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
Mar 26,home,Mercyhurst North East,W,8-3,8,3,5.0,win,,,,,,,,,,,,,2013,2012-13,div2,Monroe CC,monroecommunitycollege,stevestoklosazl5s,Steve Stoklosa
