date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Miami Dade,W,5-0,5,0,5,win,20230203_v5ij,1,1,0,0,6.0,9,0,0,0.00,1,5,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Feb 13,home,Thomas University JV,W,3-1,3,1,2,win,20230213_b7ep,0,0,0,0,1.0,,,,0.00,,1,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Feb 18,home,USC Salkehatchie,W,10-0,10,0,10,win,20230218_o9o8,1,1,0,0,6.0,1,0,0,0.00,0,9,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Feb 23,home,Wallace-Dothan,L,5-2,5,2,3,win,20230223_xlok,1,0,0,0,5.0,3,2,2,3.60,3,7,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Mar 1,home,Lurleen B. Wallace,W,16-1,16,1,15,win,20230301_to15,1,1,0,0,5.0,5,1,1,1.80,0,4,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Mar 8,home,Grand Rapids,W,10-9,10,9,1,win,20230308_pxyx,1,1,0,0,3.2,8,5,5,12.27,1,3,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Mar 23,home,South Georgia State,L,6-0,6,0,6,win,20230323_uqp2,1,0,1,0,7.2,8,5,5,5.87,1,4,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Mar 30,home,Abraham Baldwin,W,11-8,11,8,3,win,20230330_qo74,1,0,0,0,6.0,11,4,4,6.00,1,4,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Apr 6,home,East Georgia State,L,4-3,4,3,1,win,20230406_s7p6,1,0,1,0,6.1,11,4,4,5.68,1,8,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Apr 15,home,Gordon State,L,7-3,7,3,4,win,20230415_arn2,1,0,1,0,6.1,11,7,6,8.53,2,6,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Apr 21,home,Georgia Highlands,L,9-3,9,3,6,win,20230421_pt7j,1,0,1,0,4.1,13,9,8,16.62,0,2,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
Apr 29,home,East Georgia State,W,12-1,12,1,11,win,20230429_yypg,1,1,0,0,7.0,3,1,0,0.00,0,6,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
May 8,home,Georgia Highlands,W,6-3,6,3,3,win,20230508_pi5t,1,1,0,0,6.0,9,2,2,3.00,2,4,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
May 11,home,Abraham Baldwin,W,11-6,11,6,5,win,20230511_8f65,0,1,0,0,3.0,2,1,,0.00,3,2,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
May 16,home,Chattanooga State,W,10-2,10,2,8,win,20230516_948r,1,1,0,0,7.0,7,2,1,1.29,2,4,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
May 27,home,Central Florida,L,12-0,12,0,12,win,20230527_qqnp,1,0,1,0,3.0,9,9,9,27.00,0,4,2023,2022-23,div1,Andrew,andrewcollege,willsimsxti7,Will Sims
