date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,away,Dallas College - Brookhaven,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 7,away,Dallas College - Brookhaven,W,14-1,14,14,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 8,away,Dallas College - Brookhaven,L,10-2,10,10,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 8,away,Dallas College - Brookhaven,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 13,home,Ellsworth,W,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 13,home,Ellsworth,W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 14,home,Ellsworth,W,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 14,home,Ellsworth,W,18-8,18,18,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 25,away,Metropolitan,W,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 25,away,Metropolitan,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 26,home,Metropolitan,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Feb 26,home,Metropolitan,W,5-2,5,5,,,,,,,,,,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Mar 1,home,Rockhurst University JV,W,15-2,15,15,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Mar 7,home,Minnesota West,W,15-2,15,15,,,,,,,,,,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
Mar 7,home,Minnesota West,W,14-0,14,14,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Johnson County,johnsoncountycommunitycollege,masonhartmanr7gd,Mason Hartman
