No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Jeff Morgan,INF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/jeffmorganb0d5,jeffmorganb0d5,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
2,Eli Souders,OF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/elisoudersl8uu,elisoudersl8uu,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
4,Blayne McGuirk,C,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/blaynemcguirkvqn7,blaynemcguirkvqn7,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
5,Ryan Redinger,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/ryanredingerj9x0,ryanredingerj9x0,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
6,Drew O'Neal,INF/ P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/drewonealv58e,drewonealv58e,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
9,Todd Brouse,OF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/toddbrousemvqn,toddbrousemvqn,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
10,Zach Bradfield,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/zachbradfield8jqa,zachbradfield8jqa,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
11,Joe Glass,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/joeglassdq88,joeglassdq88,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
12,Cody Doran,OF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/codydoranmlcf,codydoranmlcf,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
15,Pat Livingston,OF/C,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/patlivingston2xss,patlivingston2xss,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
17,Vince Foreman,INF/ P,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/vinceforemanaiot,vinceforemanaiot,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
18,Corey Shroyer,OF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/coreyshroyer6ehs,coreyshroyer6ehs,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
19,Cody Malone,INF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/codymaloneup5h,codymaloneup5h,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
20,Tyler Sunday,P,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/tylersunday3183,tylersunday3183,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
22,Dylan Corl,SS,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/dylancorlmkdu,dylancorlmkdu,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
23,Reynaldo Adames,OF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/reynaldoadameseloq,reynaldoadameseloq,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
25,Cody Humberson,1B/ DH,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/codyhumbersonx5jg,codyhumbersonx5jg,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
26,Cody Sindy,1B/ DH,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/codysindya35p,codysindya35p,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
27,Matt Warhola,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/mattwarholaogbp,mattwarholaogbp,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
29,Danny Metz,1B/DH,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/dannymetz0yma,dannymetz0yma,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
33,Austin Barefoot,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/austinbarefooth63a,austinbarefooth63a,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
34,Adam Frey,P,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/adamfreycgil,adamfreycgil,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
35,Garrett Dickel,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/garrettdickelibjc,garrettdickelibjc,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
38,Brandon Miller,OF/ C,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/brandonmillerlbpp,brandonmillerlbpp,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
40,Dave Rinehart,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/daverinehart5247,daverinehart5247,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
41,Adam Stowell,INF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/adamstowellcp6c,adamstowellcp6c,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
42,Nate Nickel,P,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/natenickelmf3u,natenickelmf3u,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
45,Ethan Thoms,P,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/ethanthoms34lu,ethanthoms34lu,Allegany Maryland,2012-13,div2,alleganycollegeofmaryland,2013
