No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Braxton Back,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/braxtonbacka3kh,braxtonbacka3kh,Southwest Virginia,2019-20,div2,southwestvirginia,2020
2,Josiah Dewey,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/josiahdewey260d,josiahdewey260d,Southwest Virginia,2019-20,div2,southwestvirginia,2020
3,Jacob Dishner,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/jacobdishnerk81f,jacobdishnerk81f,Southwest Virginia,2019-20,div2,southwestvirginia,2020
4,Dewayne Garrett,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/dewaynegarretttveu,dewaynegarretttveu,Southwest Virginia,2019-20,div2,southwestvirginia,2020
5,Payton Qualls,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/paytonquallsgpla,paytonquallsgpla,Southwest Virginia,2019-20,div2,southwestvirginia,2020
6,Christian Anderson,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/christiananderson3n0a,christiananderson3n0a,Southwest Virginia,2019-20,div2,southwestvirginia,2020
7,Esau Byrd,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/esaubyrdnnbd,esaubyrdnnbd,Southwest Virginia,2019-20,div2,southwestvirginia,2020
8,Casey Lawson,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/caseylawsonsb8y,caseylawsonsb8y,Southwest Virginia,2019-20,div2,southwestvirginia,2020
9,Chase Allmendinger,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/chaseallmendingerew4h,chaseallmendingerew4h,Southwest Virginia,2019-20,div2,southwestvirginia,2020
10,Drew Richards,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/drewrichardsz6ax,drewrichardsz6ax,Southwest Virginia,2019-20,div2,southwestvirginia,2020
11,Cole Harness,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/coleharnessmnf6,coleharnessmnf6,Southwest Virginia,2019-20,div2,southwestvirginia,2020
19,Kyle Kennedy,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/kylekennedye1hs,kylekennedye1hs,Southwest Virginia,2019-20,div2,southwestvirginia,2020
21,Jakob Cole,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/jakobcolewdl4,jakobcolewdl4,Southwest Virginia,2019-20,div2,southwestvirginia,2020
23,Nicholas Johnson,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/nicholasjohnson9yv3,nicholasjohnson9yv3,Southwest Virginia,2019-20,div2,southwestvirginia,2020
24,Blake Willis,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/blakewilliscp2c,blakewilliscp2c,Southwest Virginia,2019-20,div2,southwestvirginia,2020
27,Tanner Hall,,First Season,https://www.njcaa.org/sports/bsb/2019-20/div2/players/tannerhall594g,tannerhall594g,Southwest Virginia,2019-20,div2,southwestvirginia,2020
