No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Tom Lee,INF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/tomlee6l9t,tomlee6l9t,Hinds,2022-23,div2,hindscommunitycollege,2023
3,Clay Benson,INF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/claybensonk0w3,claybensonk0w3,Hinds,2022-23,div2,hindscommunitycollege,2023
4,Tyler Janos,C,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/tylerjanosdvux,tylerjanosdvux,Hinds,2022-23,div2,hindscommunitycollege,2023
6,Brice Ainsworth,INF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/briceainsworthmc9i,briceainsworthmc9i,Hinds,2022-23,div2,hindscommunitycollege,2023
8,Connor Chisolm,INF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/connorchisolmmzug,connorchisolmmzug,Hinds,2022-23,div2,hindscommunitycollege,2023
9,Elijah Thompson,INF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/elijahthompsonz54d,elijahthompsonz54d,Hinds,2022-23,div2,hindscommunitycollege,2023
11,Connor Nation,LHP,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/connornationyx5o,connornationyx5o,Hinds,2022-23,div2,hindscommunitycollege,2023
14,Dylan Coleman,INF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/dylancoleman6ik0,dylancoleman6ik0,Hinds,2022-23,div2,hindscommunitycollege,2023
15,John David Gunn,RHP,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/johndavidgunn3m6v,johndavidgunn3m6v,Hinds,2022-23,div2,hindscommunitycollege,2023
16,Alex McGarrh,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/alexmcgarrh07tv,alexmcgarrh07tv,Hinds,2022-23,div2,hindscommunitycollege,2023
17,Austin Robinson,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/austinrobinsonfp7b,austinrobinsonfp7b,Hinds,2022-23,div2,hindscommunitycollege,2023
18,Ryan Herbison,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/ryanherbisonntbi,ryanherbisonntbi,Hinds,2022-23,div2,hindscommunitycollege,2023
19,Cole Smith,OF/P,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/colesmithibzi,colesmithibzi,Hinds,2022-23,div2,hindscommunitycollege,2023
21,Cole Thompson,OF/INF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/colethompsona7hu,colethompsona7hu,Hinds,2022-23,div2,hindscommunitycollege,2023
22,Matthew Azordegan,P/OF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/matthewazordegan6jqj,matthewazordegan6jqj,Hinds,2022-23,div2,hindscommunitycollege,2023
23,Grant Holmes,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/grantholmesx6d5,grantholmesx6d5,Hinds,2022-23,div2,hindscommunitycollege,2023
24,Cameron Hill,OF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/cameronhillllky,cameronhillllky,Hinds,2022-23,div2,hindscommunitycollege,2023
25,Lincoln Sheffield,P/UTIL,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/lincolnsheffield0tap,lincolnsheffield0tap,Hinds,2022-23,div2,hindscommunitycollege,2023
26,Benji Webb,LHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/benjiwebbaet4,benjiwebbaet4,Hinds,2022-23,div2,hindscommunitycollege,2023
27,Evan McCarthy,OF/INF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/evanmccarthychw9,evanmccarthychw9,Hinds,2022-23,div2,hindscommunitycollege,2023
28,Tristan Wilbanks,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/tristanwilbanksylt3,tristanwilbanksylt3,Hinds,2022-23,div2,hindscommunitycollege,2023
30,Ashton Johnson,OF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/ashtonjohnsonchfx,ashtonjohnsonchfx,Hinds,2022-23,div2,hindscommunitycollege,2023
31,Mayson Shealy,RHP,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/maysonshealyc641,maysonshealyc641,Hinds,2022-23,div2,hindscommunitycollege,2023
32,Zan Ellis,INF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/zanellis9tz1,zanellis9tz1,Hinds,2022-23,div2,hindscommunitycollege,2023
33,Spencer Wilson,C,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/spencerwilson0y61,spencerwilson0y61,Hinds,2022-23,div2,hindscommunitycollege,2023
34,Owen Hendry,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/owenhendry1ywq,owenhendry1ywq,Hinds,2022-23,div2,hindscommunitycollege,2023
35,John-Hollis Hutchinson,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/johnhollishutchinson6lrv,johnhollishutchinson6lrv,Hinds,2022-23,div2,hindscommunitycollege,2023
37,Tytrez Carr,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/tytrezcarribzy,tytrezcarribzy,Hinds,2022-23,div2,hindscommunitycollege,2023
38,Chase Walter,C,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/chasewalterea77,chasewalterea77,Hinds,2022-23,div2,hindscommunitycollege,2023
39,Kandin Williams,OF/C,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/kandinwilliamsrcy3,kandinwilliamsrcy3,Hinds,2022-23,div2,hindscommunitycollege,2023
40,Brady Boykin,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/bradyboykinxhy5,bradyboykinxhy5,Hinds,2022-23,div2,hindscommunitycollege,2023
53,Darious Anderson,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/dariousandersonlqqg,dariousandersonlqqg,Hinds,2022-23,div2,hindscommunitycollege,2023
