date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 17  #,home,vs. Snead State,W,1-0,1,1,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Oct 8  #,home,vs. Snead State,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Oct 15  #,home,vs. Shelton State,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 6,away,Lurleen B. Wallace,L,4-1,4,4,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 6,away,Lurleen B. Wallace,W,2-0,2,2,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 11,home,Volunteer State,L,17-7,17,17,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 11,home,Volunteer State,W,7-4,7,7,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 18,home,vs. Shelton State,W,7-6,7,7,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 18,away,Gulf Coast State,L,10-0,10,10,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 19,home,vs. Shelton State,W,9-0,9,9,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 22,away,Volunteer State,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 24,home,Roane State,W,6-5,6,6,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Feb 24,home,Roane State,W,4-2,4,4,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Mar 1,home,Itawamba,L,6-4,6,6,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Mar 1,home,Itawamba,L,13-1,13,13,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Mar 3,away,Northeast Mississippi,L,11-3,11,11,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Mar 3,away,Northeast Mississippi,L,7-6,7,7,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Mar 4,home,Northeast Mississippi,L,13-12,13,13,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
Mar 4  #,home,Northeast Mississippi,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,jordandestefanot97e,Jordan Destefano
