date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Nov 3  #,home,ASA Miami,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Nov 4  #,home,ASA Miami,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Jan 27,home,Florida Memorial University,W,3-2,3,3,0,0,0,0,1.2,1,1,1,5.40,1,2,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Jan 27,home,Florida Memorial University,W,4-2,4,4,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Jan 28,away,Polk State,W,14-1,14,14,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Jan 30,home,Polk State,W,10-2,10,10,0,0,0,0,3.0,,,,0.00,,4,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 2,home,ASA Miami,W,9-1,9,9,0,0,0,0,1.0,,,,0.00,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 3,home,ASA Miami,W,9-1,9,9,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 5,home,Florida SouthWestern State,W,8-3,8,8,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 6,home,State College of Florida,W,10-1,10,10,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 7,away,Florida SouthWestern State,W,10-8,10,10,1,0,0,0,2.2,5,4,1,3.38,1,2,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 9,home,vs. Florence-Darlington Tech,W,4-1,4,4,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 10,home,vs. Chattahoochee Valley,L,22-5,22,22,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 10,away,St. Johns River State,W,5-1,5,5,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 12,away,State College of Florida,L,10-7,10,10,0,0,0,0,3.1,4,3,3,8.10,2,4,1,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 14,home,Keiser University (Junior Varsity),W,19-2,19,19,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 16,home,Hillsborough,W,9-4,9,9,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 17,home,Hillsborough,W,5-3,5,5,0,1,0,0,2.0,2,,,0.00,,2,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 21,away,Indian River State,W,12-6,12,12,0,1,0,0,5.1,1,1,1,1.69,,4,1,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
Feb 23,home,Indian River State,W,2-0,2,2,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,ryangustorb5s,Ryan Gusto
