date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 26,away,John A. Logan,L,5-0,5,5,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Feb 26,away,John A. Logan,L,9-2,9,9,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Feb 27,away,John A. Logan,W,14-13,14,14,0,1,0,0,1.1,2,3,3,20.25,4,2,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 8,home,Moraine Valley,W,9-5,9,9,0,0,0,0,1.0,,,,0.00,1,1,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 13,home,vs. Lakeland,W,12-7,12,12,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 13,home,vs. Lakeland,W,19-8,19,19,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 14,home,vs. Southeastern,W,2-0,2,2,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 14,home,vs. Sussex County,W,20-3,20,20,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 15,home,vs. Southeastern,L,12-10,12,12,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 16,home,vs. Delgado,L,8-4,8,8,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 16,home,vs. Delgado,L,7-2,7,7,1,0,1,0,4.0,5,3,0,0.00,1,2,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 20,away,Kankakee,W,13-2,13,13,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 23,home,Black Hawk-Moline,W,6-3,6,6,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 23,home,Black Hawk-Moline,W,11-6,11,11,1,0,0,0,3.0,5,4,2,6.00,2,4,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 25,home,Olive-Harvey,W,5-0,5,5,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 27,home,Oakton,W,12-2,12,12,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 27,home,Oakton,W,6-4,6,6,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 28,home,Waubonsee,W,10-5,10,10,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 31,home,DuPage,W,7-6,7,7,1,1,0,0,5.2,4,3,3,4.76,1,4,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Mar 31,home,DuPage,L,8-7,8,8,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Apr 2,away,DuPage,L,12-8,12,12,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Apr 2,away,DuPage,L,9-2,9,9,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
Apr 3,home,Kishwaukee,W,18-5,18,18,,,,,,,,,,,,,2019,2018-19,div1,Triton,tritoncollege,treykorbelffor,Trey Korbel
