date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 14,home,vs. Southeastern,L,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Feb 14,home,vs. Connors State,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Feb 27,away,Marion Military,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Feb 27,away,Marion Military,L,10-5,10,10,,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Feb 28,away,Marion Military,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Feb 28,away,Marion Military,L,2-1,2,2,,,,,,,,,,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 11,home,vs. Southeastern,W,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 11,home,vs. Southeastern,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 16,home,vs. Olney Central,W,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 16,home,vs. Olney Central,W,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 18,away,Heartland,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 20,away,Kaskaskia,L,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 21,home,Kaskaskia,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 21,home,Kaskaskia,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 25,home,Lincoln Trail,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 28,away,Rend Lake,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 28,away,Rend Lake,W,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 29,home,Rend Lake,L,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Mar 31,away,ROBERT MORRIS COLLEGE,W,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Apr 4,home,Southeastern Illinois,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
Apr 4,home,Southeastern Illinois,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Lake Land,lakelandcollege,ryanwoodx3kr,Ryan Wood
