date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,vs. Santa Fe,L,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Jan 27,home,Seminole State (FL),L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Jan 28,home,Central Florida,L,4-1,4,4,,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Jan 30,home,Daytona State,T,10-10,10,10,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 1,home,Indian River State,W,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 2,home,Palm Beach State,L,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 3,home,Palm Beach State,W,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 8,home,Miami Dade,L,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 9,home,vs. Pensacola State,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 10,away,Palm Beach State,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 13,home,vs. Daytona State,W,6-4,6,6,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 15,home,Lake-Sumter State,L,10-8,10,10,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
Feb 16,away,Pasco-Hernando State,L,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,mikeabreuyf02,Mike Abreu
