date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,away,Gulf Coast State,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 1,home,vs. St. Johns River State,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 1,home,vs. Wallace State,L,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 2,home,vs. Chattahoochee Valley,L,9-4,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 6,away,Thomas University JV,W,12-1,12,12,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 6,away,Thomas University JV,W,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 9,home,vs. Enterprise State,W,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 9,away,Lurleen B. Wallace,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 14,away,Wallace-Dothan,L,4-0,4,4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 14,away,Wallace-Dothan,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 15,away,Chattahoochee Valley,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 16,home,Marion Military,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 16,home,Marion Military,L,10-5,10,10,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 18,home,Wallace-Dothan,W,11-10,11,11,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 20,home,LaGrange College JV,W,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 23,away,Enterprise State,,,,,,,,,,,,,,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 23,away,Enterprise State,,,,,,,,,,,,,,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 27,away,LaGrange College JV,L,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Feb 27,away,LaGrange College JV,W,9-1,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 2,home,Chattahoochee Valley,L,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 5,home,West Georgia Tech,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 8,away,West Georgia Tech,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 9,away,West Georgia Tech,W,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 9,away,West Georgia Tech,W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 13,home,Thomas University JV,L,11-8,11,11,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 13,home,Thomas University JV,W,11-5,11,11,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 14,home,Mineral Area,W,9-2,9,9,,,,,,,,,,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 14,home,Mineral Area,L,5-3,5,5,,,,,,,,,,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 19,away,Abraham Baldwin,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 21,home,Abraham Baldwin,W,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 22,home,Abraham Baldwin,W,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 22,home,Abraham Baldwin,W,5-3,5,5,,,,,,,,,,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 26,away,Darton State,L,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 29,home,Darton State,L,12-6,12,12,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 30,home,Darton State,L,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Mar 30,home,Darton State,L,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 2,away,Gordon State,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 6,home,Gordon State,L,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 6,home,Gordon State,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 7,home,Gordon State,L,10-9,10,10,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 9,home,Middle Georgia State,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 12,away,Middle Georgia State,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 13,away,Middle Georgia State,L,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 13,away,Middle Georgia State,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 17,home,East Georgia State,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 21,away,East Georgia State,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 21,away,East Georgia State,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 22,away,East Georgia State,L,11-5,11,11,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 23,away,Georgia Perimeter,L,13-0,13,13,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 26,home,Georgia Perimeter,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 27,home,Georgia Perimeter,L,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 27,home,Georgia Perimeter,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
Apr 30,home,South Georgia State,W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
May 3,away,South Georgia State,W,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
May 3,away,South Georgia State,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
May 6,away,South Georgia State,L,9-4,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,Andrew,andrewcollege,mathewhayesff6q,Mathew Hayes
