date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,away,Garden City,L,10-0,10,10,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 13,away,Garden City,L,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 14,away,Garden City,L,10-6,10,10,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 14,away,Garden City,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 20,home,Miles,W,1-0,1,1,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 20,home,Miles,W,20-4,20,20,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 21,home,Miles,L,9-6,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 21,home,Miles,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 26,away,Northeastern,L,7-1,7,7,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 26,away,Northeastern,L,7-4,7,7,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 27,away,Barton,L,15-5,15,15,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 27,away,Barton,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 28,away,Barton,L,13-10,13,13,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Feb 28,away,Barton,L,11-10,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 4,home,Lamar,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 4,home,Lamar,W,9-7,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 6,away,Otero,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 6,away,Otero,W,6-3,6,6,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 8,away,South Mountain,L,16-6,16,16,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 9,away,South Mountain,W,13-11,13,13,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 10,away,GateWay (AZ),W,14-11,14,14,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 11,away,Mesa,L,14-4,14,14,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 12,away,Seminole State (OK),L,11-8,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 12,away,Seminole State College JV,W,15-5,15,15,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 16,away,McCook,,,,,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 19,away,Otero,,,,,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 19,away,Otero,,,,,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 20,home,Otero,W,9-2,9,9,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 20,home,Otero,W,11-2,11,11,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 25,home,McCook,,,,,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 26,home,McCook,,,,,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 26,home,McCook,,,,,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 28,home,McCook,L,8-5,8,8,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 28,home,McCook,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 29,away,Northeastern,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Mar 29,away,Northeastern,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 2,away,Trinidad State,L,7-4,7,7,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 2,away,Trinidad State,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 7,home,Northeastern,W,2-0,2,2,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 7,home,Northeastern,W,5-4,5,5,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 10,home,Colby,L,5-2,5,5,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 10,home,Colby,L,15-9,15,15,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 13,home,Trinidad State,L,12-5,12,12,,,,,,,,,,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
Apr 13,home,Trinidad State,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Western Nebraska,westernnebraskacommunitycollege,isaactaylorp77a,Isaac Taylor
