date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4,home,Colorado State University Club,W,4-1,4,4,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 4,home,Colorado State University Club,W,7-2,7,7,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 11,home,Clarendon,W,7-2,7,7,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 11,home,Clarendon,W,9-8,9,9,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 12,home,Clarendon,W,7-1,7,7,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 12,home,Clarendon,L,6-2,6,6,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 15,home,Garden City,W,6-3,6,6,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 18,home,Luna,W,4-1,4,4,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 18,home,Luna,W,4-3,4,4,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 19,home,Luna,W,5-4,5,5,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 19,home,Luna,W,12-2,12,12,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 22,away,Garden City,W,7-1,7,7,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 25,home,Colby,L,8-5,8,8,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 25,home,Colby,W,5-2,5,5,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 26,away,Colby,L,7-3,7,7,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Feb 26,away,Colby,L,10-1,10,10,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 4,away,Northeastern,L,5-3,5,5,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 4,away,Northeastern,W,3-2,3,3,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 8,away,Trinidad State,L,12-4,12,12,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 11,home,Adams State JV,W,10-0,10,10,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 11,home,Adams State JV,W,9-8,9,9,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 12,home,Adams State JV,W,12-1,12,12,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 12,home,Adams State JV,W,7-3,7,7,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 17,away,Miles,W,1-0,1,1,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 17,away,Miles,W,13-0,13,13,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 18,away,Miles,W,16-0,16,16,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 18,away,Miles,W,5-4,5,5,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 19,away,Miles,W,6-5,6,6,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 19,away,Miles,W,17-5,17,17,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
Mar 22,home,Dodge City,W,14-4,14,14,,,,,,,,,,,,,2017,2016-17,div1,Lamar,lamarcommunitycollege,kaseynusbaumvi3t,Kasey Nusbaum
