date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,home,Anne Arundel,,,,,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 13,home,Anne Arundel,,,,,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 14,home,Anne Arundel,,,,,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 14,home,Anne Arundel,,,,,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 19,home,vs. Cecil,W,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 20,home,vs. Potomac State,W,10-2,10,10,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 20,home,vs. Catawba Valley,L,10-9,10,10,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 21,home,vs. Brunswick,W,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 24,away,Lenoir,,,,,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 27,home,Brunswick,W,5-4,5,5,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 27,home,Brunswick,L,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
Feb 28,away,Brunswick,L,6-5,6,6,,,,,,,,,,,,,2016,2015-16,div1,Pitt,pittcommunitycollege,aaronstampereatk,Aaron Stamper
