date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 5,home,Freed Hardeman,L,7-3,7,7,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 5,home,Freed Hardeman,W,11-0,11,11,1,1,0,0,3.0,1,0,0,0.00,0,5,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 9,home,Wabash Valley,L,3-0,3,3,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 9,home,Wabash Valley,L,15-0,15,15,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 13,home,Mississippi Delta,W,8-6,8,8,1,0,0,0,3.1,5,5,4,10.80,3,4,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 13,home,Mississippi Delta,W,8-7,8,8,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 16,away,Northeast Mississippi,L,6-5,6,6,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 16,away,Northeast Mississippi,W,12-4,12,12,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 19,home,Columbia State,,,,,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 24,home,McHenry County,W,14-10,14,14,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 24,home,McHenry County,W,11-7,11,11,1,1,0,0,4.0,4,6,4,9.00,4,6,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 25,home,McHenry County,L,11-8,11,11,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 25,home,McHenry County,W,6-0,6,6,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 27,away,Freed Hardeman,L,2-1,2,2,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Feb 27,away,Freed Hardeman,L,3-2,3,3,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 1,away,Cleveland State,,,,,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 2,away,Cleveland State,L,6-5,6,6,0,0,1,0,2.0,2,1,0,0.00,2,2,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 2,away,Cleveland State,L,3-2,3,3,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 6,home,Schoolcraft,W,19-7,19,19,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 6,home,Schoolcraft,W,9-8,9,9,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 11,home,Walters State,L,6-1,6,6,0,0,0,0,1.2,1,0,0,0.00,0,1,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 11,home,Walters State,L,11-0,11,11,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 12,home,Clark State,W,11-0,11,11,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 12,home,Clark State,W,9-0,9,9,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 15,away,Columbia State,W,12-3,12,12,1,1,0,0,6.2,6,3,3,4.05,2,8,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 16,away,Columbia State,W,13-2,13,13,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 16,away,Columbia State,W,9-7,9,9,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 18,home,Blue Mountain,W,6-4,6,6,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 18,home,Blue Mountain,W,6-3,6,6,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 22,home,Dyersburg State,W,7-4,7,7,1,0,0,0,5.2,9,4,3,4.76,0,1,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 23,home,Dyersburg State,W,4-3,4,4,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 23,home,Dyersburg State,L,11-1,11,11,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 27,home,Martin Methodist,W,4-3,4,4,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 27,home,Martin Methodist,W,8-0,8,8,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 29,away,Chattanooga State,L,6-1,6,6,1,0,1,0,4.0,7,4,3,6.75,3,2,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 29,away,Chattanooga State,L,10-0,10,10,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Mar 30,away,Chattanooga State,L,19-0,19,19,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 1,home,Blue Mountain,W,2-0,2,2,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 1,home,Blue Mountain,W,6-0,6,6,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 5,home,Volunteer State,W,4-3,4,4,1,0,0,0,6.0,4,2,2,3.00,4,4,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 6,home,Volunteer State,W,3-2,3,3,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 6,home,Volunteer State,L,5-4,5,5,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 12,away,Motlow State,L,7-3,7,7,1,0,1,0,2.1,7,6,6,23.14,0,1,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 13,away,Motlow State,L,11-1,11,11,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 13,away,Motlow State,W,8-4,8,8,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 16,home,Southwest Tennessee,W,10-5,10,10,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
Apr 19,home,Roane State,,,,,,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,kodykeiserizq4,Kody Keiser
