date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,away,Snead State,L,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 2,away,Snead State,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 3,away,Wallace State,L,6-3,6,6,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 10,away,Southwest Mississippi,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 10,away,Southwest Mississippi,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 16,away,Mississippi Gulf Coast,L,11-0,11,11,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 16,away,Mississippi Gulf Coast,L,14-2,14,14,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 17,away,Jones,L,12-1,12,12,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 17,away,Jones,L,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 20,away,Williams Baptist College,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Feb 20,away,Williams Baptist College,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 3,home,North Central Missouri,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 3,home,North Central Missouri,W,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 4,home,North Central Missouri,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 4,home,North Central Missouri,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 8,away,St. Charles,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 8,away,St. Charles,W,11-2,11,11,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 10,home,St. Charles,L,8-6,8,8,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 10,home,St. Charles,W,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 14,home,Central Methodist University,W,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 14,home,Central Methodist University,W,13-0,13,13,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 17,away,State Fair,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 17,away,State Fair,W,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 18,away,State Fair,W,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 18,away,State Fair,L,8-0,8,8,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 21,away,Southwest Tennessee,L,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
Mar 21,away,Southwest Tennessee,L,10-4,10,10,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,trentpobst6upm,Trent Pobst
