date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,vs. Cochise,L,6-5,6,6,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 1,home,vs. Cochise,L,9-5,9,9,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 1,home,vs. Cochise,L,8-7,8,8,1,0,0,0,5.0,4,6,1,1.80,5,7,1,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 2,home,vs. Cochise,W,11-1,11,11,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 5,home,vs. Scottsdale,W,5-4,5,5,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 6,home,vs. Scottsdale,W,7-2,7,7,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 6,home,vs. Scottsdale,L,3-2,3,3,1,0,1,0,6.0,6,3,1,1.50,1,4,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 7,home,vs. Scottsdale,L,15-8,15,15,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 21,home,University of Calgary,W,5-0,5,5,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 21,home,University of Calgary,W,10-1,10,10,1,1,0,0,7.0,3,1,1,1.29,5,6,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 22,home,University of Calgary,W,12-0,12,12,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 22,home,University of Calgary,W,13-3,13,13,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
Feb 23,home,University of Calgary,W,12-0,12,12,,,,,,,,,,,,,2020,2019-20,div1,Southern Idaho,collegeofsouthernidaho,staleyhangsenoqdz,Staley Hangsen
