date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 18  #,home,Webber International University,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Jan 21  #,home,Warner University,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Jan 25,away,Lake-Sumter State,W,10-2,10,10,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Jan 26,away,Broward,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Jan 28,home,Eastern Florida State,W,6-2,6,6,1,1,0,0,4.0,6,1,1,2.25,0,5,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Jan 29,home,Warner University JV,W,12-5,12,12,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Jan 30,home,Broward,W,3-1,3,3,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 1,away,Daytona State,W,6-1,6,6,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 2,home,Daytona State,L,3-2,3,3,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 4,away,Seminole State (FL),L,11-1,11,11,1,0,1,0,5.0,5,4,4,7.20,2,7,1,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 5,away,St. Johns River State,L,9-5,9,9,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 6,home,Seminole State (FL),L,9-4,9,9,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 8,away,Palm Beach State,L,6-5,6,6,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 11,away,Santa Fe,L,13-0,13,13,1,0,1,0,5.0,9,4,4,7.20,0,8,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 12,home,Palm Beach State,W,12-5,12,12,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 13,home,St. Johns River State,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 16,away,Eastern Florida State,L,6-5,6,6,0,0,0,0,1.2,1,,,0.00,1,2,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 19,home,Webber International University B,W,11-6,11,11,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
Feb 20,home,Southeastern University B,L,7-4,7,7,0,0,0,0,3.0,1,,,0.00,,4,,2019,2018-19,div1,Polk State,polkstatecollege,alexgoffa5iw,Alex Goff
