date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 14,home,Hannibal-Lagrange JV,W,10-0,10,10,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Feb 14,home,Hannibal-Lagrange JV,W,5-1,5,5,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Feb 17,home,vs. Lake Land,W,4-1,4,4,1,1,0,0,5.0,6,1,1,1.80,1,8,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Feb 17,home,vs. Shawnee,W,6-4,6,6,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Feb 25,away,Williams Baptist JV,W,8-1,8,8,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Feb 25,away,Williams Baptist JV,W,6-4,6,6,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Feb 28,away,Harding JV,W,6-0,6,6,1,1,0,0,7.0,3,,,0.00,,6,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Feb 28,away,Harding JV,W,11-2,11,11,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 4,home,Southeastern Illinois,W,6-1,6,6,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 4,home,Southeastern Illinois,W,4-3,4,4,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 7,home,St. Charles,W,8-0,8,8,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 7,home,St. Charles,W,8-1,8,8,1,1,0,0,8.0,7,,,0.00,,13,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 9,home,St. Charles,W,9-4,9,9,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 9,home,St. Charles,L,3-2,3,3,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 12,home,vs. Wallace-Dothan,W,10-4,10,10,1,1,0,0,7.0,7,4,3,3.86,0,5,0,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 12,away,Enterprise State,L,12-10,12,12,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 13,away,Lurleen B. Wallace,L,11-9,11,11,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 14,away,Andrew,L,9-2,9,9,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 14,away,Andrew,W,5-3,5,5,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 19,home,Kaskaskia,,,,,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 19,home,Kaskaskia,,,,,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 21,away,North Central Missouri,W,11-1,11,11,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 21,away,North Central Missouri,W,10-1,10,10,1,1,0,0,5.0,4,1,1,1.80,3,5,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 23,home,North Central Missouri,W,5-3,5,5,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 23,home,North Central Missouri,W,11-2,11,11,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
Mar 28,home,St. Louis,W,9-0,9,9,,,,,,,,,,,,,2013,2012-13,div1,Mineral Area,mineralareacollege,jeffkingsrgl,Jeff King
