date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,away,San Jacinto,L,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 18,home,vs. Alvin,W,10-8,10,10,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 19,away,LSU-Alexandria,W,11-6,11,11,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 20,away,LSU-Alexandria,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 21,away,LSU Eunice,L,12-0,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 22,away,LSU Eunice,L,13-3,13,13,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 23,away,LSU Eunice,L,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 29,home,Potomac State,L,8-3,8,8,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Feb 29,away,Florence-Darlington Tech,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 1,home,vs. Potomac State,L,10-4,10,10,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 1,away,Florence-Darlington Tech,L,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 4,away,Mercer County,W,7-4,7,7,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 8,away,Harford,L,7-6,7,7,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 8,away,Harford,W,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 10,home,Sullivan County,W,5-4,5,5,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 12,home,Rockland,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 12,home,Rockland,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 13,away,Harford,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 13,away,Morris,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 13,away,Morris,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 13,away,Harford,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 15,away,Suffolk County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 15,away,Suffolk County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 18,home,Harford,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 18,home,Harford,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 21,home,Mercer County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 21,home,Mercer County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 24,home,Lackawanna,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 24,home,Lackawanna,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 25,away,RCSJ Gloucester,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 26,home,Morris,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 28,away,Dutchess,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 28,away,Dutchess,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Mar 31,away,Nassau,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 2,home,ASA New York,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 3,home,ASA New York,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 3,home,ASA New York,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 4,home,ASA New York,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 4,home,ASA New York,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 7,away,Lackawanna,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 7,away,Lackawanna,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 8,home,Morris,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 9,home,Suffolk County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 9,home,Suffolk County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 11,away,Mercer County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 11,away,Mercer County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 15,away,Morris,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 18,away,UConn Avery Point,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 18,away,UConn Avery Point,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 19,away,Rhode Island,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 19,away,Rhode Island,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 20,home,RCSJ Gloucester,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 22,away,Hagerstown,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 22,away,Hagerstown,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 23,away,Potomac State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 24,away,Garrett,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
Apr 24,away,Garrett,,,,,,,,,,,,,,,,,2020,2019-20,div1,Monroe College,monroecollege,johngarciaocu5,John Garcia
