date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Polk State,,,,,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Jan 30,away,Polk State,L,3-1,3,3,0,0,0,0,1.0,1,,,0.00,2,2,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Jan 31,home,State College of Florida,L,1-0,1,1,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 2,home,ASA Miami,L,4-0,4,4,0,0,0,0,3.0,3,2,1,3.00,1,4,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 2,home,ASA Miami,,,,,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 7,away,State College of Florida,L,10-1,10,10,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 8,home,vs. Gulf Coast State,L,6-0,6,6,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 8,away,St. Johns River State,L,7-1,7,7,0,0,1,0,2.0,4,6,6,27.00,3,3,1,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 9,home,vs. Florence-Darlington Tech,L,13-7,13,13,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 16,away,Hillsborough,W,4-2,4,4,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 17,away,Hillsborough,W,7-0,7,7,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 20,home,Indian River State,W,12-6,12,12,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 21,away,Indian River State,L,10-8,10,10,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Feb 23,home,Indian River State,L,9-6,9,9,0,0,0,0,1.1,3,3,3,20.25,2,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 1,away,Palm Beach State,L,15-4,15,15,0,0,0,0,0.1,3,,,0.00,1,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 2,home,Palm Beach State,L,2-1,2,2,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 3,away,Palm Beach State,W,7-4,7,7,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 6,away,Miami Dade,L,6-2,6,6,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 8,home,Miami Dade,L,7-2,7,7,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 9,away,Miami Dade,L,5-2,5,5,0,0,1,0,3.0,6,3,3,9.00,1,2,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 11,home,Keiser University,W,12-7,12,12,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 13,home,ASA Miami,W,14-3,14,14,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 15,home,Pasco-Hernando State,W,3-0,3,3,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 16,home,Pasco-Hernando State,L,12-7,12,12,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 18,home,ST Thomas University,W,11-10,11,11,0,0,0,0,3.0,5,5,4,12.00,2,1,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 20,away,Eastern Florida State,W,1-0,1,1,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 22,home,Eastern Florida State,L,5-2,5,5,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 23,home,Eastern Florida State,L,13-0,13,13,0,0,0,0,0.2,,3,1,13.50,2,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 27,away,Indian River State,W,8-5,8,8,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 29,home,Indian River State,W,3-2,3,3,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
Mar 30,away,Indian River State,W,8-7,8,8,,,,,,,,,,,,,2019,2018-19,div1,Broward,browardcollege,ashermasteno28q,Asher Masten
