date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Northwest Florida State,,,,,,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 1,home,Northwest Florida State,,,,,,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 3,home,Flagler College JV,W,13-5,13,13,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 5,home,vs. Hillsborough,T,0-0,0,0,,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 8,away,Polk State,W,9-7,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 10,away,Flagler College JV,W,3-1,3,3,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 11,home,Polk State,L,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 12,home,Hillsborough,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 19,home,Eastern Florida State,L,10-4,10,10,,,,,,,,,,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
Feb 20,home,CCBC Catonsville,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Daytona State,daytonastatecollege,blakesummersz6w8,Blake Summers
