date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 7  #,away,Treasure Valley,,,,,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Oct 28  #,home,Treasure Valley,,,,,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 1,home,vs. Scottsdale,L,14-4,14,14,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 2,home,vs. Scottsdale,W,2-1,2,2,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 2,home,vs. Scottsdale,W,6-2,6,6,1,1,0,0,5.0,3,0,0,0.00,1,6,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 3,home,vs. Scottsdale,W,10-6,10,10,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 9,home,vs. Cochise,W,6-4,6,6,1,0,0,0,5.2,3,2,2,3.18,3,3,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 9,home,vs. Yavapai,W,7-6,7,7,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 10,home,South Mountain,L,4-3,4,4,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 11,home,vs. Okanagan,W,11-10,11,11,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
Feb 15,home,vs. Northeastern,W,6-3,6,6,,,,,,,,,,,,,2018,2017-18,div1,Southern Idaho,collegeofsouthernidaho,dylansteen1r4i,Dylan Steen
