date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,away,Snead State,L,3-2,3,3,1,0,1,0,3.1,5,3,2,5.40,1,3,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 2,away,Snead State,L,2-0,2,2,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 3,away,Wallace State,L,6-3,6,6,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 10,away,Southwest Mississippi,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 10,away,Southwest Mississippi,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 16,away,Mississippi Gulf Coast,L,11-0,11,11,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 16,away,Mississippi Gulf Coast,L,14-2,14,14,1,0,1,0,3.0,5,3,2,6.00,2,1,1,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 17,away,Jones,L,12-1,12,12,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 17,away,Jones,L,5-0,5,5,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 20,away,Williams Baptist College,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Feb 20,away,Williams Baptist College,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 3,home,North Central Missouri,W,7-6,7,7,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 3,home,North Central Missouri,W,7-4,7,7,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 4,home,North Central Missouri,W,4-2,4,4,1,1,0,0,7.0,8,2,2,2.57,0,7,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 4,home,North Central Missouri,W,4-3,4,4,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 8,away,St. Charles,W,4-2,4,4,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 8,away,St. Charles,W,11-2,11,11,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 10,home,St. Charles,L,8-6,8,8,1,0,0,0,4.1,7,4,4,8.31,5,4,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 10,home,St. Charles,W,6-0,6,6,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 14,home,Central Methodist University,W,10-1,10,10,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 14,home,Central Methodist University,W,13-0,13,13,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 17,away,State Fair,L,4-3,4,4,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 17,away,State Fair,W,6-1,6,6,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 18,away,State Fair,W,9-2,9,9,1,1,0,0,7.0,7,2,0,0.00,1,7,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 18,away,State Fair,L,8-0,8,8,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 21,away,Southwest Tennessee,L,7-3,7,7,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 21,away,Southwest Tennessee,L,10-4,10,10,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 24,away,North Arkansas,W,10-7,10,10,1,0,0,0,4.0,7,6,2,4.50,3,5,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 24,away,North Arkansas,W,14-3,14,14,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 26,away,Hannibal Lagrange,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 26,away,Hannibal Lagrange,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 29,home,vs. Crowder,L,10-9,10,10,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 30,home,vs. Crowder,L,17-0,17,17,1,0,1,0,2.1,9,6,5,19.29,4,1,1,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 30,home,vs. Crowder,L,17-4,17,17,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Mar 31,home,vs. Crowder,W,11-1,11,11,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Apr 2,home,Hannibal Lagrange,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
Apr 2,home,Hannibal Lagrange,,,,,,,,,,,,,,,,,2018,2017-18,div1,Mineral Area,mineralareacollege,travisturnbaugh6gu4,Travis Turnbaugh
