date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,vs. Darton State,W,9-8,9,9,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Jan 30,home,vs. Gordon State,L,5-0,5,5,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Jan 31,home,vs. Gordon State,L,9-8,9,9,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Jan 31,home,vs. Darton State,L,8-1,8,8,1,0,1,0,3.2,5,6,1,2.45,3,0,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 3,away,Florida State Jacksonville,W,7-6,7,7,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 6,home,Gordon State,W,4-1,4,4,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 7,home,Gordon State,W,10-2,10,10,1,1,0,0,5.0,5,2,1,1.80,1,5,1,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 9,away,South Georgia State,,,,,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 10,home,South Georgia State,W,6-2,6,6,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 11,away,Santa Fe,L,14-4,14,14,0,0,0,0,2.0,6,5,5,22.50,2,5,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 13,home,Shelton State,W,8-4,8,8,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 14,home,Shelton State,W,3-2,3,3,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 15,home,Shelton State,W,9-0,9,9,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 17,away,South Georgia State,,,,,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 18,home,Florida State Jacksonville,W,9-7,9,9,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 21,away,State College of Florida,L,5-2,5,5,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 22,away,State College of Florida,L,13-9,13,13,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 24,away,Abraham Baldwin,,,,,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 25,home,Santa Fe,,,,,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 27,home,Chattahoochee Valley,W,4-1,4,4,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Feb 28,home,Chattahoochee Valley,,,,,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 1,home,Chattahoochee Valley,L,4-3,4,4,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 2,home,Grand Rapids,W,7-3,7,7,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 2,home,Grand Rapids,W,16-2,16,16,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 3,home,Grand Rapids,L,5-4,5,5,1,0,1,0,4.2,6,5,5,9.64,2,4,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 3,home,Grand Rapids,W,8-5,8,8,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 5,home,Thomas University JV,,,,,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 5,home,Thomas University JV,,,,,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 6,home,Abraham Baldwin,W,4-3,4,4,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 7,home,Thomas University JV,W,4-1,4,4,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 7,home,Thomas University JV,W,17-1,17,17,,,,,,,,,,,,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
Mar 8,away,Thomas University JV,W,11-1,11,11,0,0,0,0,2.0,2,,,0.00,,3,,2015,2014-15,div1,Tallahassee,tallahasseecommunitycollege,thomasnicollsrxs,Thomas Nicoll
